seconds,hours,clock,Ch1,Ch2,Ch3,Ch4,Temp
0.929,0.0002580555555555556,18:52:04.389,192.320663,185.410049,181.501144,186.224182,27.01
5.926,0.0016461111111111112,18:52:09.387,193.194946,185.318253,181.991455,187.390396,27.008
10.928,0.0030355555555555557,18:52:14.388,191.825867,185.17601,183.390396,186.650085,27.015
15.927,0.0044241666666666665,18:52:19.388,193.265961,185.881363,181.507278,187.457001,27.017
20.929,0.0058136111111111105,18:52:24.389,191.859665,183.683533,183.416748,186.241089,27.016
25.928,0.007202222222222223,18:52:29.388,192.451126,184.015518,182.260269,187.023163,27.015
30.929,0.008591388888888888,18:52:34.389,193.65033,185.404999,183.562103,188.51123,27.019
35.93,0.009980555555555555,18:52:39.390,192.299774,183.1689,182.924332,186.841553,27.014
40.93,0.011369444444444444,18:52:44.390,194.637573,184.922226,182.682724,185.665237,27.02
45.93,0.012758333333333333,18:52:49.390,191.581741,184.900162,182.697617,186.533325,27.017
50.932,0.014147777777777778,18:52:54.392,193.108353,185.656586,183.572067,186.906006,27.017
55.927,0.015535277777777778,18:52:59.387,193.563324,184.400543,181.746613,188.159225,27.013
60.929,0.016924722222222223,18:53:04.390,193.394821,184.084381,181.772537,186.72464,27.015
65.93,0.01831388888888889,18:53:09.390,192.720459,184.729401,183.463043,186.045441,27.016
70.93,0.01970277777777778,18:53:14.391,190.927261,184.962585,181.700912,187.359833,27.016
75.93,0.02109166666666667,18:53:19.391,192.075653,184.311371,183.623428,186.846619,27.012
80.928,0.02248,18:53:24.389,191.747925,184.719345,182.388062,187.204971,27.015
85.929,0.023869166666666667,18:53:29.389,191.519608,184.101273,182.121414,185.722397,27.014
90.933,0.02525916666666667,18:53:34.393,193.171432,184.185303,183.235321,186.853455,27.02
95.933,0.026648055555555557,18:53:39.393,192.396317,183.320724,181.338501,187.227142,27.018
100.932,0.028036666666666668,18:53:44.392,190.520035,183.815979,181.89122,187.822311,27.02
105.932,0.029425555555555555,18:53:49.393,190.299103,183.609879,181.588669,187.194839,27.018
110.933,0.030814722222222223,18:53:54.393,189.760986,184.311386,181.946869,188.360092,27.018
115.933,0.03220361111111111,18:53:59.394,191.260498,184.153275,181.998825,186.411621,27.019
120.932,0.033592222222222225,18:54:04.392,190.399139,185.123596,183.126587,187.591721,27.021
125.933,0.03498138888888889,18:54:09.394,191.376968,184.444489,182.034729,187.045273,27.019
130.935,0.03637083333333333,18:54:14.395,191.439087,182.929031,182.595627,187.030029,27.022
135.936,0.03776,18:54:19.396,191.100143,185.347397,181.471527,187.109863,27.02
140.935,0.03914861111111111,18:54:24.395,189.492813,184.629929,181.573822,185.633347,27.018
144.853,0.04023694444444445,18:54:28.314,191.922028,183.668533,181.359406,186.480942,27.019
149.851,0.041625277777777775,18:54:33.311,190.945206,184.81572,183.292892,186.736542,27.02
154.852,0.043014444444444445,18:54:38.312,192.145905,185.434189,182.67775,186.513062,27.021
159.854,0.044403888888888896,18:54:43.315,191.688141,183.857819,182.152435,187.897507,27.019
164.851,0.04579194444444445,18:54:48.312,190.206558,184.726257,181.237579,187.972794,27.021
169.852,0.04718111111111111,18:54:53.312,190.872971,183.911575,182.682724,187.677063,27.019
174.854,0.04857055555555556,18:54:58.314,191.906403,184.87999,180.703705,187.281647,27.022
179.852,0.04995888888888889,18:55:03.312,191.151749,185.018784,181.651474,185.819824,27.025
184.853,0.051348055555555557,18:55:08.314,191.711456,185.028915,182.41539,187.516708,27.022
189.856,0.05273777777777778,18:55:13.316,190.383636,183.516266,182.9207,186.860321,27.024
194.853,0.05412583333333334,18:55:18.314,191.395035,185.406937,181.953033,185.866913,27.023
199.854,0.055515,18:55:23.314,189.860596,184.773453,182.425339,186.062317,27.021
204.853,0.05690361111111111,18:55:28.313,193.155701,183.995468,182.487442,187.084412,27.023
209.852,0.058292222222222224,18:55:33.312,191.511642,183.795914,181.979004,188.301865,27.023
214.853,0.05968138888888889,18:55:38.313,192.252777,184.783554,182.240387,186.684021,27.023
219.855,0.06107083333333333,18:55:43.315,193.048004,184.555725,181.922089,186.062302,27.021
224.855,0.06245972222222222,18:55:48.315,192.885422,183.54805,181.313843,186.694183,27.022
229.854,0.06384833333333334,18:55:53.314,189.878357,184.180222,181.8405,186.264679,27.025
234.854,0.06523722222222222,18:55:58.314,191.017426,184.746399,183.474426,188.156082,27.021
239.855,0.06662638888888889,18:56:03.315,190.322098,184.476501,182.384369,187.484329,27.021
244.853,0.06801472222222223,18:56:08.313,192.169342,184.249222,182.276382,188.367142,27.024
249.854,0.06940388888888889,18:56:13.314,190.841843,182.924042,182.549637,186.785675,27.025
254.856,0.07079333333333333,18:56:18.316,190.620346,185.461441,181.075226,186.945145,27.023
259.856,0.07218222222222222,18:56:23.316,192.04689,183.980423,180.077011,186.492783,27.025
264.855,0.07357083333333334,18:56:28.315,192.443283,184.785461,181.897369,186.940079,27.024
269.857,0.07496027777777779,18:56:33.318,190.687195,184.064285,181.329788,186.185394,27.025
274.856,0.07634888888888888,18:56:38.317,191.895981,183.911575,181.835571,187.014771,27.024
279.857,0.07773805555555556,18:56:43.317,190.301392,183.869659,180.912018,187.351456,27.025
284.854,0.0791261111111111,18:56:48.314,190.901321,184.847809,181.62558,186.806015,27.021
289.856,0.08051555555555555,18:56:53.316,190.7258,184.684128,182.451401,186.084229,27.025
294.857,0.08190472222222223,18:56:58.318,188.508865,184.429382,181.912201,186.413361,27.024
299.857,0.08329361111111112,18:57:03.318,190.76445,184.325089,181.075226,187.684006,27.025
304.856,0.08468222222222221,18:57:08.317,189.326523,184.150131,182.498657,186.440384,27.028
309.854,0.08607055555555555,18:57:13.314,189.145844,184.330124,181.605789,187.533859,27.026
314.856,0.08746,18:57:18.316,189.571564,183.202316,181.53923,188.248749,27.025
319.855,0.08884861111111111,18:57:23.315,189.150986,183.753998,181.866425,186.940079,27.025
324.858,0.09023833333333334,18:57:28.318,190.692398,183.938477,181.554047,187.646484,27.024
329.858,0.09162722222222222,18:57:33.318,189.906464,183.39592,181.222748,187.074249,27.027
