seconds,hours,clock,Ch1,Ch2,Ch3,Ch4,Temp
0.0,0.000000000,19:38:29,198.11,196.65,193.46,196.64,28.492
2.08,0.000577778,19:38:31,198.12,196.99,193.43,196.42,28.49
4.16,0.001155556,19:38:33,198.33,197.04,193.64,196.57,28.483
6.26,0.001738889,19:38:35,198.33,197.69,193.63,196.62,28.48
8.34,0.002316667,19:38:37,198.41,197.51,193.43,196.84,28.481
10.42,0.002894444,19:38:39,198.4,197.66,193.38,196.82,28.48
12.51,0.003475000,19:38:41,198.65,197.0,193.64,196.79,28.478
14.59,0.004052778,19:38:43,198.85,196.66,193.84,196.8,28.475
16.67,0.004630556,19:38:45,199.04,196.57,194.04,196.73,28.473
18.74,0.005205556,19:38:47,199.02,197.03,194.0,196.57,28.473
20.83,0.005786111,19:38:50,198.82,197.47,193.77,196.4,28.471
22.91,0.006363889,19:38:52,198.69,197.35,193.59,196.44,28.47
24.98,0.006938889,19:38:54,198.75,197.5,193.2,196.29,28.473
27.06,0.007516667,19:38:56,198.88,197.03,193.24,196.36,28.472
29.16,0.008100000,19:38:58,198.97,197.12,193.43,196.55,28.472
31.24,0.008677778,19:39:00,198.9,197.08,193.82,196.8,28.469
33.32,0.009255556,19:39:02,198.93,196.81,193.97,196.71,28.471
35.4,0.009833333,19:39:04,198.8,196.77,193.99,196.44,28.474
37.48,0.010411111,19:39:06,198.59,196.7,193.6,196.43,28.476
39.56,0.010988889,19:39:08,198.46,197.39,193.75,196.59,28.474
41.65,0.011569444,19:39:10,198.69,197.73,193.81,196.75,28.471
43.77,0.012158333,19:39:12,198.85,197.85,193.85,196.65,28.468
45.85,0.012736111,19:39:15,198.88,197.34,193.4,196.57,28.47
47.93,0.013313889,19:39:17,198.6,197.37,193.18,196.52,28.475
50.01,0.013891667,19:39:19,198.51,196.65,193.49,196.67,28.48
52.09,0.014469444,19:39:21,198.45,196.58,193.86,196.57,28.483
54.17,0.015047222,19:39:23,198.67,196.72,193.64,196.59,28.485
56.25,0.015625000,19:39:25,198.78,196.61,193.6,196.4,28.486
58.33,0.016202778,19:39:27,198.62,197.21,193.66,196.65,28.485
60.41,0.016780556,19:39:29,198.65,196.82,193.86,196.66,28.482
62.49,0.017358333,19:39:31,198.64,197.39,193.92,196.86,28.481
64.57,0.017936111,19:39:33,198.74,196.73,193.81,196.78,28.48
66.65,0.018513889,19:39:35,198.71,196.54,194.0,196.89,28.478
68.73,0.019091667,19:39:37,198.64,196.65,194.1,196.81,28.475
70.81,0.019669444,19:39:40,198.9,196.89,194.01,196.94,28.472
72.88,0.020244444,19:39:42,198.85,197.51,193.67,196.89,28.47
74.96,0.020822222,19:39:44,198.77,197.14,193.27,197.09,28.467
77.04,0.021400000,19:39:46,198.55,197.46,193.43,196.89,28.463
79.14,0.021983333,19:39:48,198.69,197.39,193.53,196.72,28.459
81.21,0.022558333,19:39:50,198.69,197.78,193.74,196.66,28.458
83.29,0.023136111,19:39:52,198.71,197.32,193.61,196.72,28.458
85.39,0.023719444,19:39:54,198.7,196.76,193.7,196.77,28.455
87.47,0.024297222,19:39:56,198.88,196.22,193.77,196.71,28.453
89.55,0.024875000,19:39:58,198.8,196.71,193.61,196.64,28.452
91.64,0.025455556,19:40:00,198.82,196.79,193.79,196.82,28.453
93.72,0.026033333,19:40:02,198.84,196.84,193.79,196.77,28.45
95.8,0.026611111,19:40:05,198.79,196.57,194.17,196.99,28.449
97.88,0.027188889,19:40:07,198.7,196.99,193.97,197.02,28.45
99.96,0.027766667,19:40:09,198.84,197.08,193.89,196.98,28.452
102.03,0.028341667,19:40:11,198.99,197.33,193.74,196.9,28.454
