dt_s,oxygen_umolL_Ch4,temp_C_Ch4,pressure_mbar_Ch4,oxygen_umolL_Ch1,temp_C_Ch1,pressure_mbar_Ch1,oxygen_umolL_Ch2,temp_C_Ch2,pressure_mbar_Ch2,oxygen_umolL_Ch3,temp_C_Ch3,pressure_mbar_Ch3,hours,Temp,Ch1,Ch2,Ch3,Ch4
0.839,,,,,,,229.459,26.084,1015.0,,,,0.0002330555555555,26.084,,229.459,,
0.917,,,,208.749,26.084,1015.0,,,,,,,0.0002547222222222,26.084,208.749,,,
0.988,205.559,26.083,1015.0,,,,,,,,,,0.0002744444444444,26.083,,,,205.559
1.061,,,,,,,,,,209.184,26.083,1015.0,0.0002947222222222,26.083,,,209.184,
10.843,,,,,,,229.54,26.085,1015.0,,,,0.0030119444444444,26.085,,229.54,,
10.922,,,,208.898,26.085,1015.0,,,,,,,0.0030338888888888,26.085,208.898,,,
10.995,205.414,26.085,1015.0,,,,,,,,,,0.0030541666666666,26.085,,,,205.414
100.847,,,,,,,228.988,26.079,1015.0,,,,0.0280130555555555,26.079,,228.988,,
100.925,205.025,26.079,1015.0,,,,,,,,,,0.0280347222222222,26.079,,,,205.025
100.998,,,,208.737,26.079,1015.0,,,,,,,0.028055,26.079,208.737,,,
1000.891,202.58,26.068,1015.0,,,,,,,,,,0.2780252777777777,26.068,,,,202.58
1000.964,,,,208.602,26.068,1015.0,,,,,,,0.2780455555555555,26.068,208.602,,,
10001.185,179.272,25.842,1015.0,,,,,,,,,,2.778106944444444,25.842,,,,179.272
10001.259,,,,,,,190.388,25.842,1015.0,,,,2.7781275,25.842,,190.388,,
10001.333,,,,,,,,,,191.268,25.843,1015.0,2.7781480555555556,25.843,,,191.268,
10001.406,,,,206.214,25.843,1015.0,,,,,,,2.778168333333334,25.843,206.214,,,
10006.183,179.075,25.846,1015.0,,,,,,,,,,2.779495277777778,25.846,,,,179.075
10006.256,,,,,,,190.403,25.846,1015.0,,,,2.7795155555555553,25.846,,190.403,,
10006.332,,,,,,,,,,191.341,25.846,1015.0,2.7795366666666665,25.846,,,191.341,
10006.407,,,,206.084,25.846,1015.0,,,,,,,2.7795574999999997,25.846,206.084,,,
1001.037,,,,,,,,,,204.598,26.068,1015.0,0.2780658333333333,26.068,,,204.598,
1001.112,,,,,,,224.054,26.068,1015.0,,,,0.2780866666666666,26.068,,224.054,,
10011.182,179.154,25.843,1015.0,,,,,,,,,,2.780883888888889,25.843,,,,179.154
10011.257,,,,,,,190.314,25.843,1015.0,,,,2.780904722222222,25.843,,190.314,,
10011.332,,,,,,,,,,191.286,25.843,1015.0,2.7809255555555557,25.843,,,191.286,
10011.407,,,,206.094,25.844,1015.0,,,,,,,2.780946388888889,25.844,206.094,,,
10016.183,179.11,25.842,1015.0,,,,,,,,,,2.7822730555555557,25.842,,,,179.11
10016.255,,,,,,,190.527,25.842,1015.0,,,,2.7822930555555554,25.842,,190.527,,
10016.33,,,,,,,,,,191.203,25.842,1015.0,2.782313888888889,25.842,,,191.203,
10016.404,,,,206.143,25.842,1015.0,,,,,,,2.7823344444444444,25.842,206.143,,,
10021.182,178.973,25.84,1015.0,,,,,,,,,,2.7836616666666667,25.84,,,,178.973
10021.256,,,,,,,190.498,25.841,1015.0,,,,2.783682222222222,25.841,,190.498,,
10021.332,,,,,,,,,,191.261,25.841,1015.0,2.7837033333333334,25.841,,,191.261,
10021.405,,,,206.091,25.841,1015.0,,,,,,,2.783723611111111,25.841,206.091,,,
10026.182,178.926,25.843,1015.0,,,,,,,,,,2.785050555555556,25.843,,,,178.926
10026.254,,,,,,,190.488,25.843,1015.0,,,,2.785070555555556,25.843,,190.488,,
10026.33,,,,,,,,,,191.268,25.843,1015.0,2.7850916666666667,25.843,,,191.268,
10026.404,,,,206.08,25.843,1015.0,,,,,,,2.785112222222222,25.843,206.08,,,
10031.181,178.843,25.84,1015.0,,,,,,,,,,2.786439166666667,25.84,,,,178.843
10031.254,,,,,,,190.468,25.84,1015.0,,,,2.7864594444444446,25.84,,190.468,,
10031.328,,,,,,,,,,191.266,25.84,1015.0,2.78648,25.84,,,191.266,
10031.402,,,,206.053,25.841,1015.0,,,,,,,2.7865005555555555,25.841,206.053,,,
10036.18,178.713,25.84,1015.0,,,,,,,,,,2.787827777777778,25.84,,,,178.713
10036.253,,,,,,,190.572,25.84,1015.0,,,,2.7878480555555556,25.84,,190.572,,
10036.33,,,,,,,,,,191.248,25.84,1015.0,2.7878694444444445,25.84,,,191.248,
10036.403,,,,206.154,25.84,1015.0,,,,,,,2.7878897222222223,25.84,206.154,,,
10041.18,178.686,25.839,1015.0,,,,,,,,,,2.789216666666667,25.839,,,,178.686
10041.252,,,,,,,190.502,25.84,1015.0,,,,2.7892366666666666,25.84,,190.502,,
10041.327,,,,,,,,,,191.231,25.84,1015.0,2.7892574999999997,25.84,,,191.231,
10041.401,,,,206.154,25.84,1015.0,,,,,,,2.7892780555555556,25.84,206.154,,,
10046.18,178.572,25.839,1015.0,,,,,,,,,,2.7906055555555556,25.839,,,,178.572
10046.252,,,,,,,190.455,25.839,1015.0,,,,2.7906255555555557,25.839,,190.455,,
10046.327,,,,,,,,,,191.253,25.839,1015.0,2.790646388888889,25.839,,,191.253,
10046.401,,,,206.026,25.839,1015.0,,,,,,,2.7906669444444443,25.839,206.026,,,
1005.89,202.618,26.068,1015.0,,,,,,,,,,0.2794138888888889,26.068,,,,202.618
1005.961,,,,208.549,26.067,1015.0,,,,,,,0.2794336111111111,26.067,208.549,,,
10051.179,178.348,25.842,1015.0,,,,,,,,,,2.7919941666666666,25.842,,,,178.348
10051.253,,,,,,,190.562,25.842,1015.0,,,,2.7920147222222225,25.842,,190.562,,
10051.327,,,,,,,,,,191.238,25.842,1015.0,2.7920352777777775,25.842,,,191.238,
10051.4,,,,206.181,25.842,1015.0,,,,,,,2.7920555555555553,25.842,206.181,,,
10056.179,178.383,25.838,1015.0,,,,,,,,,,2.7933830555555557,25.838,,,,178.383
10056.252,,,,,,,190.512,25.838,1015.0,,,,2.7934033333333335,25.838,,190.512,,
10056.328,,,,,,,,,,191.136,25.838,1015.0,2.7934244444444443,25.838,,,191.136,
10056.401,,,,206.131,25.837,1015.0,,,,,,,2.793444722222222,25.837,206.131,,,
1006.035,,,,,,,,,,204.528,26.067,1015.0,0.2794541666666666,26.067,,,204.528,
1006.108,,,,,,,223.933,26.067,1015.0,,,,0.2794744444444444,26.067,,223.933,,
10061.179,178.157,25.838,1015.0,,,,,,,,,,2.7947719444444443,25.838,,,,178.157
10061.251,,,,,,,190.629,25.839,1015.0,,,,2.7947919444444445,25.839,,190.629,,
10061.325,,,,,,,,,,191.218,25.839,1015.0,2.7948125000000004,25.839,,,191.218,
10061.4,,,,206.026,25.839,1015.0,,,,,,,2.794833333333333,25.839,206.026,,,
10066.177,178.079,25.841,1015.0,,,,,,,,,,2.7961602777777776,25.841,,,,178.079
10066.25,,,,,,,190.746,25.84,1015.0,,,,2.796180555555555,25.84,,190.746,,
10066.327,,,,,,,,,,191.143,25.84,1015.0,2.7962019444444444,25.84,,,191.143,
10066.403,,,,206.23,25.84,1015.0,,,,,,,2.7962230555555556,25.84,206.23,,,
10071.176,178.028,25.838,1015.0,,,,,,,,,,2.7975488888888886,25.838,,,,178.028
10071.249,,,,,,,190.478,25.838,1015.0,,,,2.7975691666666664,25.838,,190.478,,
10071.328,,,,,,,,,,191.288,25.839,1015.0,2.797591111111111,25.839,,,191.288,
10071.401,,,,206.197,25.839,1015.0,,,,,,,2.797611388888889,25.839,206.197,,,
10076.176,177.78,25.843,1015.0,,,,,,,,,,2.7989377777777777,25.843,,,,177.78
10076.251,,,,,,,190.696,25.843,1015.0,,,,2.7989586111111113,25.843,,190.696,,
10076.326,,,,,,,,,,191.198,25.843,1015.0,2.798979444444444,25.843,,,191.198,
10076.401,,,,206.023,25.843,1015.0,,,,,,,2.7990002777777776,25.843,206.023,,,
10081.176,177.72,25.842,1015.0,,,,,,,,,,2.8003266666666664,25.842,,,,177.72
10081.25,,,,,,,190.649,25.842,1015.0,,,,2.8003472222222223,25.842,,190.649,,
10081.324,,,,,,,,,,191.273,25.842,1015.0,2.800367777777778,25.842,,,191.273,
10081.399,,,,206.029,25.842,1015.0,,,,,,,2.800388611111111,25.842,206.029,,,
10086.173,177.621,25.839,1015.0,,,,,,,,,,2.8017147222222225,25.839,,,,177.621
10086.246,,,,,,,190.56,25.839,1015.0,,,,2.801735,25.839,,190.56,,
10086.324,,,,,,,,,,191.183,25.839,1015.0,2.801756666666667,25.839,,,191.183,
10086.395,,,,206.102,25.839,1015.0,,,,,,,2.801776388888889,25.839,206.102,,,
10091.174,177.442,25.843,1015.0,,,,,,,,,,2.8031038888888893,25.843,,,,177.442
10091.248,,,,,,,190.761,25.844,1015.0,,,,2.8031244444444443,25.844,,190.761,,
10091.322,,,,,,,,,,191.159,25.844,1015.0,2.803145,25.844,,,191.159,
10091.394,,,,206.208,25.844,1015.0,,,,,,,2.803165,25.844,206.208,,,
10096.175,177.419,25.841,1015.0,,,,,,,,,,2.804493055555555,25.841,,,,177.419
10096.248,,,,,,,190.758,25.841,1015.0,,,,2.8045133333333334,25.841,,190.758,,
10096.325,,,,,,,,,,191.134,25.842,1015.0,2.8045347222222223,25.842,,,191.134,
10096.399,,,,206.124,25.842,1015.0,,,,,,,2.804555277777778,25.842,206.124,,,
101.07,,,,,,,,,,208.739,26.079,1015.0,0.028075,26.079,,,208.739,
1010.892,202.709,26.065,1015.0,,,,,,,,,,0.2808033333333333,26.065,,,,202.709
1010.967,,,,208.483,26.065,1015.0,,,,,,,0.2808241666666666,26.065,208.483,,,
10101.173,177.291,25.841,1015.0,,,,,,,,,,2.805881388888889,25.841,,,,177.291
10101.245,,,,,,,190.671,25.841,1015.0,,,,2.805901388888889,25.841,,190.671,,
10101.32,,,,,,,,,,191.051,25.841,1015.0,2.805922222222222,25.841,,,191.051,
10101.392,,,,206.134,25.84,1015.0,,,,,,,2.8059422222222223,25.84,206.134,,,
10106.172,177.156,25.839,1015.0,,,,,,,,,,2.80727,25.839,,,,177.156
10106.245,,,,,,,190.855,25.839,1015.0,,,,2.807290277777778,25.839,,190.855,,
10106.32,,,,,,,,,,191.236,25.839,1015.0,2.807311111111111,25.839,,,191.236,
10106.395,,,,206.096,25.84,1015.0,,,,,,,2.8073319444444444,25.84,206.096,,,
1011.04,,,,,,,,,,204.406,26.065,1015.0,0.2808444444444444,26.065,,,204.406,
1011.115,,,,,,,223.776,26.065,1015.0,,,,0.2808652777777777,26.065,,223.776,,
10111.172,177.112,25.845,1015.0,,,,,,,,,,2.808658888888889,25.845,,,,177.112
10111.244,,,,,,,190.604,25.844,1015.0,,,,2.808678888888889,25.844,,190.604,,
10111.32,,,,,,,,,,191.193,25.844,1015.0,2.8087,25.844,,,191.193,
10111.396,,,,205.752,25.844,1015.0,,,,,,,2.8087211111111112,25.844,205.752,,,
10116.172,177.039,25.84,1015.0,,,,,,,,,,2.8100477777777777,25.84,,,,177.039
10116.242,,,,,,,190.833,25.84,1015.0,,,,2.8100672222222225,25.84,,190.833,,
10116.319,,,,,,,,,,191.208,25.841,1015.0,2.810088611111111,25.841,,,191.208,
10116.391,,,,206.072,25.841,1015.0,,,,,,,2.810108611111111,25.841,206.072,,,
10121.172,176.927,25.84,1015.0,,,,,,,,,,2.811436666666667,25.84,,,,176.927
10121.245,,,,,,,190.885,25.84,1015.0,,,,2.8114569444444446,25.84,,190.885,,
10121.321,,,,,,,,,,191.044,25.839,1015.0,2.8114780555555554,25.839,,,191.044,
10121.396,,,,206.102,25.839,1015.0,,,,,,,2.811498888888889,25.839,206.102,,,
10126.173,176.906,25.841,1015.0,,,,,,,,,,2.8128258333333336,25.841,,,,176.906
10126.247,,,,,,,190.967,25.841,1015.0,,,,2.8128463888888886,25.841,,190.967,,
10126.321,,,,,,,,,,191.104,25.841,1015.0,2.8128669444444445,25.841,,,191.104,
10126.393,,,,206.115,25.84,1015.0,,,,,,,2.8128869444444446,25.84,206.115,,,
10131.172,176.705,25.836,1015.0,,,,,,,,,,2.814214444444445,25.836,,,,176.705
10131.246,,,,,,,190.883,25.837,1015.0,,,,2.8142349999999996,25.837,,190.883,,
10131.322,,,,,,,,,,191.054,25.837,1015.0,2.8142561111111113,25.837,,,191.054,
10131.396,,,,206.036,25.837,1015.0,,,,,,,2.8142766666666668,25.837,206.036,,,
10136.171,176.783,25.84,1015.0,,,,,,,,,,2.8156030555555556,25.84,,,,176.783
10136.243,,,,,,,190.903,25.84,1015.0,,,,2.8156230555555557,25.84,,190.903,,
10136.318,,,,,,,,,,191.178,25.84,1015.0,2.815643888888889,25.84,,,191.178,
10136.391,,,,206.115,25.84,1015.0,,,,,,,2.815664166666666,25.84,206.115,,,
10141.171,176.596,25.839,1015.0,,,,,,,,,,2.8169919444444447,25.839,,,,176.596
10141.242,,,,,,,190.977,25.839,1015.0,,,,2.8170116666666667,25.839,,190.977,,
10141.319,,,,,,,,,,191.101,25.838,1015.0,2.8170330555555556,25.838,,,191.101,
10141.392,,,,206.012,25.838,1015.0,,,,,,,2.8170533333333334,25.838,206.012,,,
10146.17,176.603,25.841,1015.0,,,,,,,,,,2.8183805555555557,25.841,,,,176.603
10146.241,,,,,,,190.846,25.841,1015.0,,,,2.8184002777777777,25.841,,190.846,,
10146.315,,,,,,,,,,190.999,25.841,1015.0,2.8184208333333336,25.841,,,190.999,
10146.391,,,,205.996,25.841,1015.0,,,,,,,2.8184419444444444,25.841,205.996,,,
1015.89,202.637,26.068,1015.0,,,,,,,,,,0.2821916666666667,26.068,,,,202.637
1015.964,,,,208.583,26.068,1015.0,,,,,,,0.2822122222222222,26.068,208.583,,,
10151.17,176.564,25.839,1015.0,,,,,,,,,,2.8197694444444443,25.839,,,,176.564
10151.241,,,,,,,190.855,25.839,1015.0,,,,2.819789166666667,25.839,,190.855,,
10151.317,,,,,,,,,,191.044,25.839,1015.0,2.8198102777777776,25.839,,,191.044,
10151.392,,,,205.911,25.839,1015.0,,,,,,,2.819831111111111,25.839,205.911,,,
10156.169,176.491,25.841,1015.0,,,,,,,,,,2.8211580555555553,25.841,,,,176.491
10156.243,,,,,,,190.88,25.841,1015.0,,,,2.8211786111111112,25.841,,190.88,,
10156.317,,,,,,,,,,191.121,25.841,1015.0,2.8211991666666663,25.841,,,191.121,
10156.39,,,,206.02,25.84,1015.0,,,,,,,2.8212194444444445,25.84,206.02,,,
1016.047,,,,,,,,,,204.555,26.069,1015.0,0.2822352777777778,26.069,,,204.555,
1016.122,,,,,,,223.858,26.069,1015.0,,,,0.2822561111111111,26.069,,223.858,,
10161.169,176.372,25.839,1015.0,,,,,,,,,,2.8225469444444444,25.839,,,,176.372
10161.241,,,,,,,190.92,25.84,1015.0,,,,2.822566944444445,25.84,,190.92,,
10161.316,,,,,,,,,,191.056,25.84,1015.0,2.822587777777778,25.84,,,191.056,
10161.39,,,,205.944,25.84,1015.0,,,,,,,2.822608333333333,25.84,205.944,,,
10166.168,176.145,25.84,1015.0,,,,,,,,,,2.8239355555555554,25.84,,,,176.145
10166.24,,,,,,,191.094,25.84,1015.0,,,,2.8239555555555556,25.84,,191.094,,
10166.317,,,,,,,,,,191.113,25.839,1015.0,2.823976944444444,25.839,,,191.113,
10166.389,,,,205.968,25.839,1015.0,,,,,,,2.823996944444444,25.839,205.968,,,
10171.166,176.093,25.841,1015.0,,,,,,,,,,2.8253238888888887,25.841,,,,176.093
10171.241,,,,,,,190.915,25.841,1015.0,,,,2.8253447222222223,25.841,,190.915,,
10171.316,,,,,,,,,,191.173,25.841,1015.0,2.825365555555556,25.841,,,191.173,
10171.391,,,,206.053,25.841,1015.0,,,,,,,2.8253863888888886,25.841,206.053,,,
10176.167,176.195,25.836,1015.0,,,,,,,,,,2.8267130555555555,25.836,,,,176.195
10176.238,,,,,,,190.87,25.836,1015.0,,,,2.8267327777777775,25.836,,190.87,,
10176.313,,,,,,,,,,190.971,25.836,1015.0,2.826753611111111,25.836,,,190.971,
10176.388,,,,206.031,25.838,1015.0,,,,,,,2.8267744444444447,25.838,206.031,,,
10181.167,176.031,25.837,1015.0,,,,,,,,,,2.828101944444444,25.837,,,,176.031
10181.239,,,,,,,191.104,25.838,1015.0,,,,2.8281219444444443,25.838,,191.104,,
10181.317,,,,,,,,,,191.049,25.838,1015.0,2.828143611111111,25.838,,,191.049,
10181.39,,,,206.107,25.838,1015.0,,,,,,,2.8281638888888887,25.838,206.107,,,
10186.167,176.047,25.837,1015.0,,,,,,,,,,2.8294908333333333,25.837,,,,176.047
10186.239,,,,,,,191.162,25.837,1015.0,,,,2.8295108333333334,25.837,,191.162,,
10186.313,,,,,,,,,,191.088,25.837,1015.0,2.829531388888889,25.837,,,191.088,
10186.388,,,,206.093,25.837,1015.0,,,,,,,2.8295522222222225,25.837,206.093,,,
10191.167,175.87,25.841,1015.0,,,,,,,,,,2.830879722222222,25.841,,,,175.87
10191.238,,,,,,,191.072,25.841,1015.0,,,,2.8308994444444444,25.841,,191.072,,
10191.313,,,,,,,,,,191.109,25.84,1015.0,2.830920277777778,25.84,,,191.109,
10191.386,,,,206.058,25.84,1015.0,,,,,,,2.830940555555556,25.84,206.058,,,
10196.168,176.079,25.837,1015.0,,,,,,,,,,2.8322688888888887,25.837,,,,176.079
10196.238,,,,,,,191.109,25.837,1015.0,,,,2.832288333333333,25.837,,191.109,,
10196.313,,,,,,,,,,190.914,25.837,1015.0,2.8323091666666667,25.837,,,190.914,
10196.388,,,,206.055,25.837,1015.0,,,,,,,2.83233,25.837,206.055,,,
1020.891,202.575,26.069,1015.0,,,,,,,,,,0.2835808333333333,26.069,,,,202.575
1020.965,,,,208.829,26.069,1015.0,,,,,,,0.2836013888888889,26.069,208.829,,,
10201.167,175.845,25.836,1015.0,,,,,,,,,,2.8336574999999997,25.836,,,,175.845
10201.238,,,,,,,190.975,25.836,1015.0,,,,2.833677222222222,25.836,,190.975,,
10201.315,,,,,,,,,,190.832,25.836,1015.0,2.833698611111111,25.836,,,190.832,
10201.389,,,,205.927,25.836,1015.0,,,,,,,2.8337191666666666,25.836,205.927,,,
10206.165,175.797,25.836,1015.0,,,,,,,,,,2.8350458333333335,25.836,,,,175.797
10206.237,,,,,,,191.102,25.835,1015.0,,,,2.835065833333333,25.835,,191.102,,
10206.313,,,,,,,,,,190.976,25.835,1015.0,2.8350869444444444,25.835,,,190.976,
10206.388,,,,206.009,25.835,1015.0,,,,,,,2.835107777777778,25.835,206.009,,,
1021.038,,,,,,,,,,204.517,26.069,1015.0,0.2836216666666666,26.069,,,204.517,
1021.112,,,,,,,223.943,26.069,1015.0,,,,0.2836422222222222,26.069,,223.943,,
10211.164,175.782,25.836,1015.0,,,,,,,,,,2.8364344444444445,25.836,,,,175.782
10211.235,,,,,,,191.044,25.836,1015.0,,,,2.836454166666667,25.836,,191.044,,
10211.311,,,,,,,,,,191.128,25.836,1015.0,2.8364752777777777,25.836,,,191.128,
10211.384,,,,206.041,25.836,1015.0,,,,,,,2.8364955555555555,25.836,206.041,,,
10216.166,175.607,25.836,1015.0,,,,,,,,,,2.8378238888888885,25.836,,,,175.607
10216.237,,,,,,,191.044,25.836,1015.0,,,,2.837843611111111,25.836,,191.044,,
10216.315,,,,,,,,,,190.932,25.837,1015.0,2.837865277777778,25.837,,,190.932,
10216.389,,,,206.112,25.837,1015.0,,,,,,,2.837885833333333,25.837,206.112,,,
10221.165,175.618,25.837,1015.0,,,,,,,,,,2.8392125000000004,25.837,,,,175.618
10221.237,,,,,,,191.074,25.837,1015.0,,,,2.8392324999999996,25.837,,191.074,,
10221.311,,,,,,,,,,190.966,25.837,1015.0,2.8392530555555555,25.837,,,190.966,
10221.388,,,,206.099,25.836,1015.0,,,,,,,2.839274444444445,25.836,206.099,,,
10226.164,175.645,25.838,1015.0,,,,,,,,,,2.8406011111111114,25.838,,,,175.645
10226.236,,,,,,,191.139,25.838,1015.0,,,,2.8406211111111115,25.838,,191.139,,
10226.311,,,,,,,,,,190.857,25.838,1015.0,2.840641944444444,25.838,,,190.857,
10226.385,,,,206.069,25.838,1015.0,,,,,,,2.8406625,25.838,206.069,,,
10231.163,175.661,25.838,1015.0,,,,,,,,,,2.8419897222222223,25.838,,,,175.661
10231.237,,,,,,,191.204,25.839,1015.0,,,,2.842010277777778,25.839,,191.204,,
10231.311,,,,,,,,,,190.922,25.839,1015.0,2.8420308333333333,25.839,,,190.922,
10231.385,,,,205.854,25.839,1015.0,,,,,,,2.8420513888888888,25.839,205.854,,,
10236.162,175.591,25.836,1015.0,,,,,,,,,,2.8433783333333333,25.836,,,,175.591
10236.235,,,,,,,191.132,25.836,1015.0,,,,2.843398611111111,25.836,,191.132,,
10236.309,,,,,,,,,,191.024,25.836,1015.0,2.8434191666666666,25.836,,,191.024,
10236.383,,,,206.118,25.836,1015.0,,,,,,,2.843439722222222,25.836,206.118,,,
10241.162,175.519,25.838,1015.0,,,,,,,,,,2.8447672222222224,25.838,,,,175.519
10241.233,,,,,,,191.122,25.838,1015.0,,,,2.8447869444444445,25.838,,191.122,,
10241.308,,,,,,,,,,190.979,25.838,1015.0,2.844807777777778,25.838,,,190.979,
10241.382,,,,205.974,25.838,1015.0,,,,,,,2.844828333333333,25.838,205.974,,,
10246.162,175.571,25.837,1015.0,,,,,,,,,,2.846156111111111,25.837,,,,175.571
10246.234,,,,,,,191.266,25.837,1015.0,,,,2.8461761111111112,25.837,,191.266,,
10246.308,,,,,,,,,,190.897,25.837,1015.0,2.8461966666666667,25.837,,,190.897,
10246.381,,,,205.998,25.837,1015.0,,,,,,,2.846216944444444,25.837,205.998,,,
1025.891,202.647,26.066,1015.0,,,,,,,,,,0.2849697222222222,26.066,,,,202.647
1025.964,,,,208.497,26.066,1015.0,,,,,,,0.2849899999999999,26.066,208.497,,,
10251.162,175.396,25.837,1015.0,,,,,,,,,,2.847545,25.837,,,,175.396
10251.233,,,,,,,191.306,25.836,1015.0,,,,2.8475647222222222,25.836,,191.306,,
10251.308,,,,,,,,,,190.884,25.836,1015.0,2.847585555555556,25.836,,,190.884,
10251.383,,,,205.908,25.836,1015.0,,,,,,,2.847606388888889,25.836,205.908,,,
10256.161,175.353,25.836,1015.0,,,,,,,,,,2.848933611111111,25.836,,,,175.353
10256.234,,,,,,,191.171,25.835,1015.0,,,,2.848953888888889,25.835,,191.171,,
10256.308,,,,,,,,,,190.976,25.835,1015.0,2.8489744444444445,25.835,,,190.976,
10256.384,,,,206.009,25.835,1015.0,,,,,,,2.8489955555555557,25.835,206.009,,,
1026.038,,,,,,,,,,204.59,26.066,1015.0,0.2850105555555555,26.066,,,204.59,
1026.112,,,,,,,223.77,26.066,1015.0,,,,0.2850311111111111,26.066,,223.77,,
10261.162,175.369,25.836,1015.0,,,,,,,,,,2.850322777777778,25.836,,,,175.369
10261.233,,,,,,,191.271,25.836,1015.0,,,,2.8503425,25.836,,191.271,,
10261.31,,,,,,,,,,190.862,25.837,1015.0,2.850363888888889,25.837,,,190.862,
10261.385,,,,206.093,25.837,1015.0,,,,,,,2.8503847222222225,25.837,206.093,,,
10266.161,175.315,25.834,1015.0,,,,,,,,,,2.851711388888889,25.834,,,,175.315
10266.235,,,,,,,191.176,25.834,1015.0,,,,2.8517319444444444,25.834,,191.176,,
10266.31,,,,,,,,,,191.068,25.834,1015.0,2.8517527777777776,25.834,,,191.068,
10266.388,,,,206.014,25.834,1015.0,,,,,,,2.8517744444444446,25.834,206.014,,,
10271.16,175.376,25.831,1015.0,,,,,,,,,,2.8531,25.831,,,,175.376
10271.231,,,,,,,191.366,25.831,1015.0,,,,2.853119722222222,25.831,,191.366,,
10271.307,,,,,,,,,,190.961,25.831,1015.0,2.8531408333333337,25.831,,,190.961,
10271.381,,,,205.897,25.831,1015.0,,,,,,,2.8531613888888887,25.831,205.897,,,
10276.158,175.306,25.836,1015.0,,,,,,,,,,2.8544883333333333,25.836,,,,175.306
10276.228,,,,,,,191.254,25.836,1015.0,,,,2.8545077777777776,25.836,,191.254,,
10276.303,,,,,,,,,,190.867,25.836,1015.0,2.8545286111111112,25.836,,,190.867,
10276.376,,,,206.003,25.836,1015.0,,,,,,,2.854548888888889,25.836,206.003,,,
10281.158,175.274,25.836,1015.0,,,,,,,,,,2.855877222222222,25.836,,,,175.274
10281.229,,,,,,,191.254,25.836,1015.0,,,,2.8558969444444444,25.836,,191.254,,
10281.304,,,,,,,,,,190.815,25.836,1015.0,2.855917777777778,25.836,,,190.815,
10281.376,,,,206.08,25.836,1015.0,,,,,,,2.8559377777777777,25.836,206.08,,,
10286.159,175.331,25.834,1015.0,,,,,,,,,,2.8572663888888887,25.834,,,,175.331
10286.23,,,,,,,191.211,25.834,1015.0,,,,2.857286111111111,25.834,,191.211,,
10286.306,,,,,,,,,,190.737,25.834,1015.0,2.8573072222222224,25.834,,,190.737,
10286.379,,,,205.976,25.834,1015.0,,,,,,,2.8573275,25.834,205.976,,,
10291.159,175.252,25.834,1015.0,,,,,,,,,,2.858655277777778,25.834,,,,175.252
10291.233,,,,,,,191.194,25.834,1015.0,,,,2.8586758333333333,25.834,,191.194,,
10291.309,,,,,,,,,,190.72,25.834,1015.0,2.858696944444444,25.834,,,190.72,
10291.385,,,,206.052,25.834,1015.0,,,,,,,2.858718055555556,25.834,206.052,,,
10296.157,175.342,25.835,1015.0,,,,,,,,,,2.8600436111111107,25.835,,,,175.342
10296.227,,,,,,,191.089,25.834,1015.0,,,,2.860063055555556,25.834,,191.089,,
10296.305,,,,,,,,,,190.894,25.834,1015.0,2.860084722222222,25.834,,,190.894,
10296.389,,,,205.8,25.835,1015.0,,,,,,,2.860108055555555,25.835,205.8,,,
1030.89,202.613,26.069,1015.0,,,,,,,,,,0.2863583333333334,26.069,,,,202.613
1030.96,,,,,,,,,,204.588,26.07,1015.0,0.2863777777777778,26.07,,,204.588,
10301.157,175.204,25.834,1015.0,,,,,,,,,,2.8614325,25.834,,,,175.204
10301.228,,,,,,,191.316,25.834,1015.0,,,,2.861452222222222,25.834,,191.316,,
10301.305,,,,,,,,,,190.964,25.834,1015.0,2.861473611111111,25.834,,,190.964,
10301.379,,,,205.995,25.834,1015.0,,,,,,,2.8614941666666667,25.834,205.995,,,
10306.159,175.236,25.834,1015.0,,,,,,,,,,2.8628219444444443,25.834,,,,175.236
10306.232,,,,,,,191.176,25.834,1015.0,,,,2.862842222222222,25.834,,191.176,,
10306.307,,,,,,,,,,190.929,25.834,1015.0,2.8628630555555556,25.834,,,190.929,
10306.383,,,,205.957,25.834,1015.0,,,,,,,2.8628841666666665,25.834,205.957,,,
1031.035,,,,208.591,26.07,1015.0,,,,,,,0.2863986111111111,26.07,208.591,,,
1031.107,,,,,,,223.789,26.07,1015.0,,,,0.2864186111111111,26.07,,223.789,,
10311.158,175.141,25.834,1015.0,,,,,,,,,,2.8642105555555553,25.834,,,,175.141
10311.23,,,,,,,191.264,25.834,1015.0,,,,2.8642305555555554,25.834,,191.264,,
10311.306,,,,,,,,,,190.824,25.834,1015.0,2.864251666666666,25.834,,,190.824,
10311.38,,,,206.071,25.834,1015.0,,,,,,,2.864272222222222,25.834,206.071,,,
10316.158,175.249,25.831,1015.0,,,,,,,,,,2.8655994444444444,25.831,,,,175.249
10316.231,,,,,,,191.244,25.831,1015.0,,,,2.865619722222222,25.831,,191.244,,
10316.308,,,,,,,,,,190.909,25.831,1015.0,2.8656411111111115,25.831,,,190.909,
10316.381,,,,205.821,25.831,1015.0,,,,,,,2.865661388888889,25.831,205.821,,,
10321.157,175.15,25.832,1015.0,,,,,,,,,,2.8669880555555554,25.832,,,,175.15
10321.229,,,,,,,191.378,25.832,1015.0,,,,2.8670080555555555,25.832,,191.378,,
