dt_s,oxygen_umolL_Ch4,temp_C_Ch4,pressure_mbar_Ch4,oxygen_umolL_Ch1,temp_C_Ch1,pressure_mbar_Ch1,oxygen_umolL_Ch2,temp_C_Ch2,pressure_mbar_Ch2,oxygen_umolL_Ch3,temp_C_Ch3,pressure_mbar_Ch3,hours,Temp,Ch1,Ch2,Ch3,Ch4
1003.957,201.102,25.458,1014.0,,,,,,,,,,0.2788769444444444,25.458,,,,201.102
10030.221,,,,,,,,,,207.046,25.564,1014.0,2.7861724999999997,25.564,,,207.046,
10033.05,,,,,,,199.916,25.565,1014.0,,,,2.786958333333333,25.565,,199.916,,
10033.331,,,,241.067,25.564,1014.0,,,,,,,2.7870363888888887,25.564,241.067,,,
10034.751,184.428,25.564,1014.0,,,,,,,,,,2.7874308333333335,25.564,,,,184.428
10035.222,,,,,,,,,,206.931,25.564,1014.0,2.7875616666666665,25.564,,,206.931,
10038.052,,,,,,,199.879,25.565,1014.0,,,,2.7883477777777776,25.565,,199.879,,
10038.332,,,,240.991,25.565,1014.0,,,,,,,2.7884255555555555,25.565,240.991,,,
10039.751,184.265,25.563,1014.0,,,,,,,,,,2.788819722222222,25.563,,,,184.265
1004.439,,,,,,,,,,216.129,25.46,1014.0,0.2790108333333333,25.46,,,216.129,
10040.221,,,,,,,,,,207.204,25.563,1014.0,2.7889502777777775,25.563,,,207.204,
10043.052,,,,,,,199.824,25.565,1014.0,,,,2.7897366666666668,25.565,,199.824,,
10043.33,,,,241.205,25.564,1014.0,,,,,,,2.789813888888889,25.564,241.205,,,
10044.752,184.272,25.565,1014.0,,,,,,,,,,2.790208888888889,25.565,,,,184.272
10045.221,,,,,,,,,,207.103,25.564,1014.0,2.7903391666666666,25.564,,,207.103,
10048.051,,,,,,,199.931,25.562,1014.0,,,,2.7911252777777777,25.562,,199.931,,
10048.331,,,,241.247,25.561,1014.0,,,,,,,2.7912030555555556,25.561,241.247,,,
10049.752,184.181,25.563,1014.0,,,,,,,,,,2.791597777777778,25.563,,,,184.181
10050.222,,,,,,,,,,207.204,25.563,1014.0,2.791728333333334,25.563,,,207.204,
10053.053,,,,,,,199.987,25.562,1014.0,,,,2.792514722222222,25.562,,199.987,,
10053.331,,,,241.211,25.563,1014.0,,,,,,,2.7925919444444447,25.563,241.211,,,
10054.752,184.047,25.563,1014.0,,,,,,,,,,2.7929866666666667,25.563,,,,184.047
10055.221,,,,,,,,,,207.141,25.564,1014.0,2.7931169444444444,25.564,,,207.141,
10058.052,,,,,,,199.903,25.564,1014.0,,,,2.793903333333333,25.564,,199.903,,
10058.332,,,,241.153,25.565,1014.0,,,,,,,2.793981111111111,25.565,241.153,,,
10059.751,183.798,25.566,1014.0,,,,,,,,,,2.7943752777777777,25.566,,,,183.798
10060.228,,,,,,,,,,207.218,25.564,1014.0,2.7945077777777776,25.564,,,207.218,
10063.053,,,,,,,199.915,25.558,1014.0,,,,2.7952925,25.558,,199.915,,
10063.331,,,,241.006,25.559,1014.0,,,,,,,2.7953697222222225,25.559,241.006,,,
10064.752,183.763,25.563,1014.0,,,,,,,,,,2.7957644444444445,25.563,,,,183.763
10065.221,,,,,,,,,,207.109,25.563,1014.0,2.795894722222222,25.563,,,207.109,
10068.052,,,,,,,199.764,25.566,1014.0,,,,2.796681111111111,25.566,,199.764,,
10068.333,,,,241.031,25.566,1014.0,,,,,,,2.796759166666667,25.566,241.031,,,
10069.754,183.741,25.564,1014.0,,,,,,,,,,2.797153888888889,25.564,,,,183.741
1007.314,,,,,,,218.754,25.458,1014.0,,,,0.2798094444444444,25.458,,218.754,,
1007.58,,,,242.353,25.458,1014.0,,,,,,,0.2798833333333333,25.458,242.353,,,
10070.222,,,,,,,,,,207.103,25.564,1014.0,2.797283888888889,25.564,,,207.103,
10073.053,,,,,,,199.839,25.562,1014.0,,,,2.7980702777777777,25.562,,199.839,,
10073.334,,,,240.964,25.562,1014.0,,,,,,,2.7981483333333337,25.562,240.964,,,
10074.753,183.605,25.561,1014.0,,,,,,,,,,2.7985425000000004,25.561,,,,183.605
10075.221,,,,,,,,,,206.98,25.562,1014.0,2.7986725,25.562,,,206.98,
10078.053,,,,,,,199.939,25.564,1014.0,,,,2.799459166666667,25.564,,199.939,,
10078.334,,,,240.975,25.564,1014.0,,,,,,,2.7995372222222223,25.564,240.975,,,
10079.754,183.303,25.565,1014.0,,,,,,,,,,2.7999316666666667,25.565,,,,183.303
1008.957,201.065,25.458,1014.0,,,,,,,,,,0.2802658333333333,25.458,,,,201.065
10080.22,,,,,,,,,,206.917,25.563,1014.0,2.800061111111111,25.563,,,206.917,
10083.055,,,,,,,199.926,25.563,1014.0,,,,2.8008486111111113,25.563,,199.926,,
10083.333,,,,241.257,25.563,1014.0,,,,,,,2.8009258333333333,25.563,241.257,,,
10084.752,183.379,25.563,1014.0,,,,,,,,,,2.80132,25.563,,,,183.379
10085.224,,,,,,,,,,207.084,25.564,1014.0,2.801451111111111,25.564,,,207.084,
10088.055,,,,,,,199.921,25.564,1014.0,,,,2.8022375,25.564,,199.921,,
10088.334,,,,241.228,25.564,1014.0,,,,,,,2.802315,25.564,241.228,,,
10089.753,183.212,25.563,1014.0,,,,,,,,,,2.802709166666667,25.563,,,,183.212
1009.44,,,,,,,,,,216.196,25.459,1014.0,0.2804,25.459,,,216.196,
10090.223,,,,,,,,,,207.1,25.561,1014.0,2.802839722222222,25.561,,,207.1,
10093.056,,,,,,,199.979,25.56,1014.0,,,,2.8036266666666667,25.56,,199.979,,
10093.335,,,,241.154,25.561,1014.0,,,,,,,2.8037041666666664,25.561,241.154,,,
10094.753,183.267,25.562,1014.0,,,,,,,,,,2.804098055555556,25.562,,,,183.267
10095.224,,,,,,,,,,207.152,25.562,1014.0,2.804228888888889,25.562,,,207.152,
10098.056,,,,,,,199.776,25.56,1014.0,,,,2.805015555555556,25.56,,199.776,,
10098.336,,,,241.092,25.56,1014.0,,,,,,,2.805093333333333,25.56,241.092,,,
10099.752,183.172,25.561,1014.0,,,,,,,,,,2.805486666666667,25.561,,,,183.172
10100.225,,,,,,,,,,206.985,25.561,1014.0,2.8056180555555557,25.561,,,206.985,
10103.057,,,,,,,199.845,25.561,1014.0,,,,2.8064047222222226,25.561,,199.845,,
10103.335,,,,241.217,25.562,1014.0,,,,,,,2.806481944444444,25.562,241.217,,,
10104.753,183.15,25.562,1014.0,,,,,,,,,,2.8068758333333337,25.562,,,,183.15
10105.224,,,,,,,,,,207.138,25.561,1014.0,2.807006666666666,25.561,,,207.138,
10108.058,,,,,,,199.876,25.562,1014.0,,,,2.807793888888889,25.562,,199.876,,
10108.335,,,,241.062,25.561,1014.0,,,,,,,2.807870833333333,25.561,241.062,,,
10109.753,183.029,25.563,1014.0,,,,,,,,,,2.8082647222222223,25.563,,,,183.029
10110.225,,,,,,,,,,207.04,25.565,1014.0,2.8083958333333334,25.565,,,207.04,
10113.059,,,,,,,199.75,25.565,1014.0,,,,2.8091830555555553,25.565,,199.75,,
10113.337,,,,241.021,25.564,1014.0,,,,,,,2.8092602777777778,25.564,241.021,,,
10114.754,183.008,25.564,1014.0,,,,,,,,,,2.809653888888889,25.564,,,,183.008
10115.226,,,,,,,,,,207.185,25.563,1014.0,2.809785,25.563,,,207.185,
10118.06,,,,,,,200.031,25.564,1014.0,,,,2.810572222222222,25.564,,200.031,,
10118.336,,,,241.014,25.565,1014.0,,,,,,,2.8106488888888888,25.565,241.014,,,
10119.752,182.858,25.564,1014.0,,,,,,,,,,2.8110422222222224,25.564,,,,182.858
1012.316,,,,,,,218.892,25.459,1014.0,,,,0.2811988888888889,25.459,,218.892,,
1012.58,,,,241.884,25.459,1014.0,,,,,,,0.2812722222222222,25.459,241.884,,,
10120.227,,,,,,,,,,207.185,25.563,1014.0,2.811174166666667,25.563,,,207.185,
10123.061,,,,,,,199.821,25.562,1014.0,,,,2.811961388888889,25.562,,199.821,,
10123.338,,,,241.073,25.563,1014.0,,,,,,,2.812038333333333,25.563,241.073,,,
10124.752,183.02,25.565,1014.0,,,,,,,,,,2.812431111111111,25.565,,,,183.02
10125.227,,,,,,,,,,207.002,25.565,1014.0,2.8125630555555556,25.565,,,207.002,
10128.059,,,,,,,199.792,25.564,1014.0,,,,2.813349722222222,25.564,,199.792,,
10128.337,,,,240.935,25.563,1014.0,,,,,,,2.813426944444444,25.563,240.935,,,
10129.755,182.747,25.563,1014.0,,,,,,,,,,2.813820833333333,25.563,,,,182.747
1013.956,201.004,25.459,1014.0,,,,,,,,,,0.2816544444444444,25.459,,,,201.004
10130.227,,,,,,,,,,206.966,25.561,1014.0,2.8139519444444447,25.561,,,206.966,
10133.059,,,,,,,199.829,25.564,1014.0,,,,2.814738611111111,25.564,,199.829,,
10133.337,,,,240.801,25.566,1014.0,,,,,,,2.8148158333333333,25.566,240.801,,,
10134.754,182.825,25.564,1014.0,,,,,,,,,,2.8152094444444447,25.564,,,,182.825
10135.226,,,,,,,,,,206.925,25.565,1014.0,2.8153405555555557,25.565,,,206.925,
10138.06,,,,,,,199.903,25.564,1014.0,,,,2.8161277777777776,25.564,,199.903,,
10138.336,,,,241.05,25.563,1014.0,,,,,,,2.8162044444444443,25.563,241.05,,,
10139.754,182.854,25.565,1014.0,,,,,,,,,,2.8165983333333338,25.565,,,,182.854
1014.44,,,,,,,,,,216.014,25.459,1014.0,0.2817888888888889,25.459,,,216.014,
10140.227,,,,,,,,,,207.073,25.566,1014.0,2.8167297222222225,25.566,,,207.073,
10143.061,,,,,,,199.837,25.566,1014.0,,,,2.8175169444444443,25.566,,199.837,,
10143.337,,,,240.945,25.565,1014.0,,,,,,,2.817593611111111,25.565,240.945,,,
10144.755,182.685,25.562,1014.0,,,,,,,,,,2.8179874999999996,25.562,,,,182.685
10145.228,,,,,,,,,,207.254,25.561,1014.0,2.818118888888889,25.561,,,207.254,
10148.06,,,,,,,199.961,25.567,1014.0,,,,2.8189055555555553,25.567,,199.961,,
10148.336,,,,240.916,25.566,1014.0,,,,,,,2.818982222222222,25.566,240.916,,,
10149.753,182.661,25.567,1014.0,,,,,,,,,,2.8193758333333334,25.567,,,,182.661
10150.227,,,,,,,,,,206.863,25.566,1014.0,2.8195075000000003,25.566,,,206.863,
10153.061,,,,,,,199.834,25.563,1014.0,,,,2.820294722222222,25.563,,199.834,,
10153.338,,,,240.958,25.563,1014.0,,,,,,,2.8203716666666665,25.563,240.958,,,
10154.755,182.503,25.562,1014.0,,,,,,,,,,2.8207652777777774,25.562,,,,182.503
10155.228,,,,,,,,,,206.961,25.562,1014.0,2.8208966666666666,25.562,,,206.961,
10158.065,,,,,,,199.908,25.563,1014.0,,,,2.8216847222222223,25.563,,199.908,,
10158.337,,,,241.332,25.562,1014.0,,,,,,,2.8217602777777775,25.562,241.332,,,
10159.756,182.365,25.563,1014.0,,,,,,,,,,2.822154444444444,25.563,,,,182.365
10160.228,,,,,,,,,,206.95,25.564,1014.0,2.8222855555555553,25.564,,,206.95,
10163.062,,,,,,,199.911,25.566,1014.0,,,,2.8230727777777775,25.566,,199.911,,
10163.338,,,,240.952,25.564,1014.0,,,,,,,2.8231494444444443,25.564,240.952,,,
10164.758,182.481,25.563,1014.0,,,,,,,,,,2.8235438888888886,25.563,,,,182.481
10165.23,,,,,,,,,,206.72,25.564,1014.0,2.8236749999999997,25.564,,,206.72,
10168.061,,,,,,,199.829,25.564,1014.0,,,,2.824461388888889,25.564,,199.829,,
10168.34,,,,240.935,25.563,1014.0,,,,,,,2.8245388888888887,25.563,240.935,,,
10169.757,182.373,25.565,1014.0,,,,,,,,,,2.8249325,25.565,,,,182.373
1017.316,,,,,,,218.806,25.456,1014.0,,,,0.2825877777777777,25.456,,218.806,,
1017.58,,,,242.042,25.456,1014.0,,,,,,,0.2826611111111111,25.456,242.042,,,
10170.23,,,,,,,,,,206.849,25.565,1014.0,2.825063888888889,25.565,,,206.849,
10173.061,,,,,,,199.703,25.567,1014.0,,,,2.8258502777777776,25.567,,199.703,,
10173.338,,,,241.071,25.567,1014.0,,,,,,,2.825927222222222,25.567,241.071,,,
10174.757,182.399,25.563,1014.0,,,,,,,,,,2.8263213888888887,25.563,,,,182.399
10175.23,,,,,,,,,,206.912,25.564,1014.0,2.8264527777777775,25.564,,,206.912,
10178.061,,,,,,,199.777,25.567,1014.0,,,,2.8272391666666667,25.567,,199.777,,
10178.341,,,,241.117,25.567,1014.0,,,,,,,2.8273169444444446,25.567,241.117,,,
10179.758,182.186,25.566,1014.0,,,,,,,,,,2.8277105555555555,25.566,,,,182.186
1018.956,201.163,25.457,1014.0,,,,,,,,,,0.2830433333333333,25.457,,,,201.163
10180.231,,,,,,,,,,206.983,25.565,1014.0,2.8278419444444443,25.565,,,206.983,
10183.062,,,,,,,199.811,25.564,1014.0,,,,2.8286283333333335,25.564,,199.811,,
10183.342,,,,240.952,25.564,1014.0,,,,,,,2.8287061111111114,25.564,240.952,,,
10184.759,182.134,25.563,1014.0,,,,,,,,,,2.8290997222222223,25.563,,,,182.134
10185.231,,,,,,,,,,206.846,25.562,1014.0,2.829230833333334,25.562,,,206.846,
10188.062,,,,,,,199.734,25.561,1014.0,,,,2.830017222222222,25.561,,199.734,,
10188.341,,,,240.941,25.562,1014.0,,,,,,,2.8300947222222224,25.562,240.941,,,
10189.76,182.124,25.565,1014.0,,,,,,,,,,2.830488888888889,25.565,,,,182.124
1019.441,,,,,,,,,,216.181,25.458,1014.0,0.2831780555555556,25.458,,,216.181,
10190.232,,,,,,,,,,206.767,25.566,1014.0,2.83062,25.566,,,206.767,
10193.064,,,,,,,199.848,25.564,1014.0,,,,2.831406666666666,25.564,,199.848,,
10193.342,,,,241.106,25.565,1014.0,,,,,,,2.831483888888889,25.565,241.106,,,
10194.76,182.25,25.563,1014.0,,,,,,,,,,2.8318777777777777,25.563,,,,182.25
10195.234,,,,,,,,,,206.707,25.563,1014.0,2.8320094444444446,25.563,,,206.707,
10198.064,,,,,,,199.729,25.562,1014.0,,,,2.8327955555555557,25.562,,199.729,,
10198.342,,,,240.935,25.563,1014.0,,,,,,,2.832872777777778,25.563,240.935,,,
10199.761,182.141,25.565,1014.0,,,,,,,,,,2.8332669444444445,25.565,,,,182.141
102.259,,,,,,,226.943,25.436,1014.0,,,,0.0284052777777777,25.436,,226.943,,
102.5,,,,250.672,25.436,1014.0,,,,,,,0.0284722222222222,25.436,250.672,,,
10200.235,,,,,,,,,,206.658,25.565,1014.0,2.8333986111111114,25.565,,,206.658,
10203.064,,,,,,,199.784,25.562,1014.0,,,,2.8341844444444444,25.562,,199.784,,
10203.341,,,,241.148,25.562,1014.0,,,,,,,2.834261388888889,25.562,241.148,,,
10204.761,182.113,25.564,1014.0,,,,,,,,,,2.8346558333333336,25.564,,,,182.113
10205.234,,,,,,,,,,206.758,25.564,1014.0,2.8347872222222223,25.564,,,206.758,
10208.063,,,,,,,199.79,25.561,1014.0,,,,2.8355730555555554,25.561,,199.79,,
10208.342,,,,241.016,25.561,1014.0,,,,,,,2.8356505555555556,25.561,241.016,,,
10209.761,182.039,25.562,1014.0,,,,,,,,,,2.8360447222222223,25.562,,,,182.039
10210.236,,,,,,,,,,206.783,25.563,1014.0,2.836176666666667,25.563,,,206.783,
10213.064,,,,,,,199.75,25.565,1014.0,,,,2.836962222222222,25.565,,199.75,,
10213.34,,,,241.182,25.564,1014.0,,,,,,,2.837038888888889,25.564,241.182,,,
10214.76,181.858,25.562,1014.0,,,,,,,,,,2.8374333333333333,25.562,,,,181.858
10215.234,,,,,,,,,,206.654,25.562,1014.0,2.837565,25.562,,,206.654,
10218.063,,,,,,,199.8,25.566,1014.0,,,,2.838350833333333,25.566,,199.8,,
10218.342,,,,240.893,25.566,1014.0,,,,,,,2.8384283333333333,25.566,240.893,,,
10219.761,181.862,25.568,1014.0,,,,,,,,,,2.8388225,25.568,,,,181.862
1022.316,,,,,,,218.685,25.463,1014.0,,,,0.2839766666666666,25.463,,218.685,,
1022.58,,,,242.212,25.462,1014.0,,,,,,,0.28405,25.462,242.212,,,
10220.235,,,,,,,,,,206.614,25.566,1014.0,2.838954166666667,25.566,,,206.614,
10223.065,,,,,,,199.734,25.561,1014.0,,,,2.839740277777778,25.561,,199.734,,
10223.341,,,,241.01,25.562,1014.0,,,,,,,2.8398169444444443,25.562,241.01,,,
10224.761,181.919,25.563,1014.0,,,,,,,,,,2.840211388888889,25.563,,,,181.919
10225.234,,,,,,,,,,206.693,25.562,1014.0,2.840342777777778,25.562,,,206.693,
10228.066,,,,,,,199.651,25.563,1014.0,,,,2.841129444444445,25.563,,199.651,,
10228.345,,,,240.975,25.564,1014.0,,,,,,,2.841206944444444,25.564,240.975,,,
10229.762,181.87,25.563,1014.0,,,,,,,,,,2.841600555555556,25.563,,,,181.87
1023.957,201.091,25.46,1014.0,,,,,,,,,,0.2844325,25.46,,,,201.091
10230.234,,,,,,,,,,206.554,25.563,1014.0,2.841731666666667,25.563,,,206.554,
10233.066,,,,,,,199.645,25.564,1014.0,,,,2.8425183333333335,25.564,,199.645,,
10233.34,,,,240.922,25.565,1014.0,,,,,,,2.8425944444444444,25.565,240.922,,,
10234.762,181.733,25.564,1014.0,,,,,,,,,,2.842989444444445,25.564,,,,181.733
10235.236,,,,,,,,,,206.605,25.564,1014.0,2.843121111111111,25.564,,,206.605,
10238.066,,,,,,,199.562,25.566,1014.0,,,,2.8439072222222226,25.566,,199.562,,
10238.343,,,,241.06,25.565,1014.0,,,,,,,2.843984166666667,25.565,241.06,,,
10239.763,181.759,25.562,1014.0,,,,,,,,,,2.8443786111111113,25.562,,,,181.759
1024.443,,,,,,,,,,216.291,25.46,1014.0,0.2845675,25.46,,,216.291,
10240.234,,,,,,,,,,206.665,25.56,1014.0,2.8445094444444448,25.56,,,206.665,
10243.067,,,,,,,199.638,25.562,1014.0,,,,2.8452963888888885,25.562,,199.638,,
10243.342,,,,240.958,25.563,1014.0,,,,,,,2.845372777777778,25.563,240.958,,,
10244.762,181.646,25.565,1014.0,,,,,,,,,,2.8457672222222223,25.565,,,,181.646
10245.236,,,,,,,,,,206.537,25.566,1014.0,2.845898888888889,25.566,,,206.537,
10248.066,,,,,,,199.687,25.563,1014.0,,,,2.8466850000000004,25.563,,199.687,,
10248.342,,,,240.889,25.563,1014.0,,,,,,,2.846761666666666,25.563,240.889,,,
10249.763,181.573,25.563,1014.0,,,,,,,,,,2.847156388888889,25.563,,,,181.573
10250.237,,,,,,,,,,206.701,25.564,1014.0,2.8472880555555555,25.564,,,206.701,
10253.067,,,,,,,199.685,25.567,1014.0,,,,2.8480741666666662,25.567,,199.685,,
10253.342,,,,240.818,25.567,1014.0,,,,,,,2.8481505555555557,25.567,240.818,,,
10254.764,181.648,25.568,1014.0,,,,,,,,,,2.848545555555555,25.568,,,,181.648
10255.237,,,,,,,,,,206.322,25.567,1014.0,2.848676944444444,25.567,,,206.322,
10258.067,,,,,,,199.645,25.564,1014.0,,,,2.8494630555555553,25.564,,199.645,,
10258.343,,,,240.883,25.564,1014.0,,,,,,,2.8495397222222225,25.564,240.883,,,
10259.764,181.552,25.564,1014.0,,,,,,,,,,2.849934444444444,25.564,,,,181.552
10260.237,,,,,,,,,,206.414,25.564,1014.0,2.8500658333333333,25.564,,,206.414,
10263.066,,,,,,,199.69,25.566,1014.0,,,,2.850851666666667,25.566,,199.69,,
10263.343,,,,240.985,25.566,1014.0,,,,,,,2.850928611111111,25.566,240.985,,,
10264.765,181.443,25.566,1014.0,,,,,,,,,,2.851323611111111,25.566,,,,181.443
10265.238,,,,,,,,,,206.352,25.565,1014.0,2.8514549999999996,25.565,,,206.352,
10268.067,,,,,,,199.661,25.561,1014.0,,,,2.852240833333333,25.561,,199.661,,
10268.343,,,,240.931,25.56,1014.0,,,,,,,2.8523175000000003,25.56,240.931,,,
10269.765,181.45,25.561,1014.0,,,,,,,,,,2.8527125,25.561,,,,181.45
1027.317,,,,,,,218.64,25.46,1014.0,,,,0.2853658333333333,25.46,,218.64,,
1027.582,,,,241.947,25.46,1014.0,,,,,,,0.2854394444444444,25.46,241.947,,,
10270.238,,,,,,,,,,206.387,25.562,1014.0,2.8528438888888887,25.562,,,206.387,
10273.067,,,,,,,199.761,25.563,1014.0,,,,2.8536297222222218,25.563,,199.761,,
10273.343,,,,241.027,25.563,1014.0,,,,,,,2.853706388888889,25.563,241.027,,,
10274.765,181.549,25.561,1014.0,,,,,,,,,,2.8541013888888886,25.561,,,,181.549
10275.237,,,,,,,,,,206.474,25.56,1014.0,2.8542324999999997,25.56,,,206.474,
10278.069,,,,,,,199.706,25.563,1014.0,,,,2.8550191666666667,25.563,,199.706,,
10278.345,,,,240.998,25.564,1014.0,,,,,,,2.855095833333333,25.564,240.998,,,
10279.766,181.57,25.567,1014.0,,,,,,,,,,2.8554905555555554,25.567,,,,181.57
1028.956,200.967,25.459,1014.0,,,,,,,,,,0.2858211111111111,25.459,,,,200.967
10280.238,,,,,,,,,,206.118,25.566,1014.0,2.8556216666666665,25.566,,,206.118,
10283.068,,,,,,,199.732,25.565,1014.0,,,,2.8564077777777777,25.565,,199.732,,
10283.354,,,,240.83,25.565,1014.0,,,,,,,2.856487222222222,25.565,240.83,,,
10284.767,181.469,25.564,1014.0,,,,,,,,,,2.856879722222222,25.564,,,,181.469
10285.238,,,,,,,,,,206.311,25.562,1014.0,2.857010555555555,25.562,,,206.311,
10288.068,,,,,,,199.577,25.563,1014.0,,,,2.8577966666666663,25.563,,199.577,,
10288.345,,,,240.883,25.564,1014.0,,,,,,,2.8578736111111107,25.564,240.883,,,
10289.766,181.535,25.564,1014.0,,,,,,,,,,2.858268333333333,25.564,,,,181.535
1029.441,,,,,,,,,,216.187,25.457,1014.0,0.2859558333333333,25.457,,,216.187,
10290.237,,,,,,,,,,206.395,25.564,1014.0,2.8583991666666666,25.564,,,206.395,
10293.068,,,,,,,199.659,25.565,1014.0,,,,2.859185555555555,25.565,,199.659,,
10293.344,,,,240.463,25.565,1014.0,,,,,,,2.859262222222222,25.565,240.463,,,
10294.768,181.561,25.562,1014.0,,,,,,,,,,2.8596577777777776,25.562,,,,181.561
10295.238,,,,,,,,,,206.172,25.563,1014.0,2.859788333333334,25.563,,,206.172,
10298.069,,,,,,,199.625,25.568,1014.0,,,,2.860574722222222,25.568,,199.625,,
10298.345,,,,240.68,25.567,1014.0,,,,,,,2.860651388888889,25.567,240.68,,,
10299.771,181.425,25.563,1014.0,,,,,,,,,,2.8610475,25.563,,,,181.425
103.866,204.721,25.438,1014.0,,,,,,,,,,0.0288516666666666,25.438,,,,204.721
10300.239,,,,,,,,,,206.163,25.561,1014.0,2.8611774999999997,25.561,,,206.163,
10303.068,,,,,,,199.816,25.563,1014.0,,,,2.861963333333333,25.563,,199.816,,
10303.345,,,,240.87,25.566,1014.0,,,,,,,2.8620402777777776,25.566,240.87,,,
10304.771,181.66,25.562,1014.0,,,,,,,,,,2.862436388888889,25.562,,,,181.66
10305.239,,,,,,,,,,205.973,25.561,1014.0,2.862566388888889,25.561,,,205.973,
10308.067,,,,,,,199.585,25.565,1014.0,,,,2.863351944444444,25.565,,199.585,,
10308.347,,,,240.837,25.564,1014.0,,,,,,,2.863429722222222,25.564,240.837,,,
10309.771,181.57,25.567,1014.0,,,,,,,,,,2.863825277777778,25.567,,,,181.57
10310.239,,,,,,,,,,206.104,25.565,1014.0,2.8639552777777775,25.565,,,206.104,
10313.068,,,,,,,199.677,25.565,1014.0,,,,2.864741111111111,25.565,,199.677,,
10313.347,,,,240.876,25.565,1014.0,,,,,,,2.864818611111111,25.565,240.876,,,
10314.772,181.721,25.563,1014.0,,,,,,,,,,2.8652144444444447,25.563,,,,181.721
10315.238,,,,,,,,,,206.286,25.563,1014.0,2.865343888888889,25.563,,,206.286,
10318.069,,,,,,,199.682,25.564,1014.0,,,,2.8661302777777777,25.564,,199.682,,
10318.347,,,,241.067,25.564,1014.0,,,,,,,2.8662075,25.564,241.067,,,
10319.771,181.559,25.566,1014.0,,,,,,,,,,2.8666030555555557,25.566,,,,181.559
1032.317,,,,,,,218.734,25.458,1014.0,,,,0.2867547222222222,25.458,,218.734,,
1032.584,,,,242.052,25.458,1014.0,,,,,,,0.2868288888888889,25.458,242.052,,,
10320.238,,,,,,,,,,206.126,25.568,1014.0,2.8667327777777776,25.568,,,206.126,
10323.074,,,,,,,199.572,25.564,1014.0,,,,2.8675205555555556,25.564,,199.572,,
10323.347,,,,240.774,25.563,1014.0,,,,,,,2.867596388888889,25.563,240.774,,,
10324.772,181.721,25.563,1014.0,,,,,,,,,,2.8679922222222225,25.563,,,,181.721
10325.24,,,,,,,,,,206.248,25.563,1014.0,2.868122222222222,25.563,,,206.248,
10328.069,,,,,,,199.674,25.562,1014.0,,,,2.8689080555555555,25.562,,199.674,,
10328.347,,,,241.062,25.561,1014.0,,,,,,,2.8689852777777776,25.561,241.062,,,
10329.772,181.653,25.56,1014.0,,,,,,,,,,2.869381111111111,25.56,,,,181.653
