
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.320	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	Box 2
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Ch 2	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Ch 3	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Ch 4	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.210	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	28.031	1011	100.000	20.950	52.300	19.886	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	0.210	
Ch 2	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	28.060	1011	100.000	20.950	52.300	20.024	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	0.210	
Ch 3	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	28.139	1011	100.000	20.950	52.300	19.991	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	0.210	
Ch 4	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	28.151	1011	100.000	20.950	52.300	19.684	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	0.210	
Data	Smoothing:	3	
Date:	11/11/2025	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
11/11/2025	18:56:09	0.00		175.87	171.47	187.19	180.94	26.725	26.725	26.725	26.725	1010.15	70.474	26.725	---	---	21.802	22.236	21.217	21.282	376.292	326.981	408.416	398.488	3.885	3.134	4.491	5.130	
11/11/2025	18:56:14	5.00		175.87	171.45	187.19	180.98	26.725	26.725	26.725	26.725	1010.15	70.494	26.725	---	---	21.802	22.237	21.217	21.280	376.275	326.981	408.424	398.454	3.886	3.150	4.476	5.119	
11/11/2025	18:56:19	10.00		175.87	171.43	187.18	181.02	26.725	26.725	26.725	26.725	1010.15	70.505	26.725	---	---	21.802	22.238	21.217	21.278	376.264	326.997	408.429	398.429	3.885	3.155	4.501	5.119	
11/11/2025	18:56:24	15.00		175.89	171.42	187.19	181.03	26.725	26.725	26.725	26.725	1010.15	70.515	26.725	---	---	21.801	22.239	21.217	21.277	376.251	327.006	408.428	398.414	3.888	3.158	4.485	5.126	
11/11/2025	18:56:29	20.00		175.91	171.41	187.15	181.03	26.726	26.726	26.726	26.726	1010.19	70.515	26.726	---	---	21.799	22.239	21.219	21.277	376.241	327.014	408.419	398.396	3.886	3.146	4.480	5.118	
11/11/2025	18:56:34	25.00		175.92	171.41	187.11	181.05	26.728	26.728	26.728	26.728	1010.18	70.515	26.728	---	---	21.798	22.238	21.221	21.275	376.227	327.019	408.410	398.381	3.873	3.147	4.466	5.147	
11/11/2025	18:56:39	30.00		175.92	171.42	187.09	181.08	26.729	26.729	26.729	26.729	1010.15	70.515	26.729	---	---	21.798	22.238	21.222	21.273	376.221	327.017	408.413	398.366	3.881	3.125	4.468	5.150	
11/11/2025	18:56:44	35.02		175.91	171.39	187.09	181.09	26.729	26.729	26.729	26.729	1010.14	70.515	26.729	---	---	21.798	22.239	21.222	21.272	376.214	327.021	408.414	398.358	3.874	3.138	4.483	5.149	
11/11/2025	18:56:49	40.02		175.90	171.37	187.08	181.07	26.729	26.729	26.729	26.729	1010.12	70.515	26.729	---	---	21.799	22.241	21.222	21.273	376.213	327.021	408.413	398.341	3.889	3.133	4.476	5.114	
11/11/2025	18:56:54	45.02		175.91	171.36	187.06	181.08	26.730	26.730	26.730	26.730	1010.18	70.515	26.730	---	---	21.798	22.241	21.223	21.273	376.207	327.021	408.405	398.327	3.872	3.131	4.463	5.127	
11/11/2025	18:56:59	50.02		175.93	171.39	187.05	181.08	26.730	26.730	26.730	26.730	1010.19	70.515	26.730	---	---	21.797	22.239	21.224	21.272	376.200	327.022	408.398	398.309	3.887	3.131	4.446	5.138	
11/11/2025	18:57:04	55.03		175.94	171.40	187.04	181.11	26.730	26.730	26.730	26.730	1010.18	70.515	26.730	---	---	21.796	22.238	21.225	21.270	376.190	327.022	408.388	398.298	3.869	3.144	4.442	5.136	
11/11/2025	18:57:09	60.02		175.93	171.42	187.03	181.10	26.731	26.731	26.731	26.731	1010.15	70.515	26.731	---	---	21.797	22.237	21.225	21.271	376.184	327.026	408.383	398.289	3.869	3.160	4.451	5.117	
11/11/2025	18:57:14	65.02		175.91	171.42	187.00	181.12	26.731	26.731	26.731	26.731	1010.14	70.523	26.731	---	---	21.798	22.237	21.227	21.270	376.180	327.021	408.373	398.274	3.887	3.153	4.455	5.120	
11/11/2025	18:57:19	70.02		175.93	171.41	186.99	181.12	26.730	26.730	26.730	26.730	1010.15	70.530	26.730	---	---	21.797	22.238	21.228	21.270	376.173	327.012	408.368	398.254	3.894	3.145	4.462	5.131	
11/11/2025	18:57:24	75.02		175.95	171.41	186.98	181.16	26.726	26.726	26.726	26.726	1010.14	70.538	26.726	---	---	21.797	22.239	21.229	21.268	376.168	327.002	408.359	398.233	3.929	3.126	4.445	5.124	
11/11/2025	18:57:29	80.02		175.94	171.40	186.98	181.17	26.727	26.727	26.727	26.727	1010.12	70.548	26.727	---	---	21.797	22.239	21.229	21.268	376.159	326.993	408.356	398.221	3.907	3.140	4.446	5.117	
11/11/2025	18:57:34	85.02		175.93	171.43	186.98	181.18	26.728	26.728	26.728	26.728	1010.12	70.558	26.728	---	---	21.797	22.237	21.229	21.267	376.153	326.987	408.356	398.211	3.921	3.149	4.447	5.118	
11/11/2025	18:57:39	90.02		175.94	171.44	186.96	181.17	26.729	26.729	26.729	26.729	1010.15	70.568	26.729	---	---	21.797	22.237	21.229	21.267	376.137	326.982	408.354	398.199	3.891	3.171	4.475	5.124	
11/11/2025	18:57:44	95.02		175.97	171.48	186.95	181.18	26.726	26.726	26.726	26.726	1010.17	70.568	26.726	---	---	21.795	22.234	21.231	21.267	376.123	326.979	408.347	398.197	3.889	3.170	4.477	5.131	
11/11/2025	18:57:49	100.03		175.97	171.47	186.93	181.17	26.726	26.726	26.726	26.726	1010.18	70.578	26.726	---	---	21.795	22.235	21.232	21.268	376.102	326.962	408.338	398.196	3.867	3.160	4.469	5.128	
11/11/2025	18:57:54	105.02		175.98	171.48	186.92	181.19	26.727	26.727	26.727	26.727	1010.16	70.589	26.727	---	---	21.795	22.234	21.233	21.266	376.082	326.955	408.339	398.196	3.868	3.156	4.463	5.131	
11/11/2025	18:57:59	110.02		176.00	171.48	186.89	181.21	26.728	26.728	26.728	26.728	1010.18	70.607	26.728	---	---	21.793	22.234	21.234	21.265	376.062	326.944	408.351	398.182	3.857	3.136	4.483	5.120	
11/11/2025	18:58:04	115.02		176.04	171.51	186.86	181.24	26.726	26.726	26.726	26.726	1010.18	70.614	26.726	---	---	21.791	22.233	21.236	21.263	376.042	326.941	408.367	398.170	3.869	3.132	4.484	5.131	
11/11/2025	18:58:09	120.02		176.07	171.50	186.84	181.23	26.726	26.726	26.726	26.726	1010.17	70.632	26.726	---	---	21.789	22.233	21.238	21.264	376.023	326.922	408.371	398.161	3.866	3.113	4.463	5.117	
11/11/2025	18:58:14	125.03		176.08	171.51	186.81	181.22	26.726	26.726	26.726	26.726	1010.18	70.642	26.726	---	---	21.788	22.232	21.239	21.265	376.001	326.911	408.377	398.151	3.900	3.124	4.441	5.138	
11/11/2025	18:58:19	130.03		176.07	171.49	186.79	181.21	26.728	26.728	26.728	26.728	1010.20	70.662	26.728	---	---	21.788	22.233	21.240	21.265	375.983	326.896	408.381	398.147	3.890	3.152	4.449	5.125	
11/11/2025	18:58:24	135.02		176.05	171.47	186.74	181.20	26.731	26.731	26.731	26.731	1010.23	70.673	26.731	---	---	21.789	22.234	21.242	21.265	375.970	326.883	408.409	398.145	3.924	3.159	4.453	5.144	
11/11/2025	18:58:29	140.03		176.05	171.45	186.70	181.21	26.732	26.732	26.732	26.732	1010.22	70.683	26.732	---	---	21.788	22.235	21.244	21.264	375.951	326.877	408.441	398.149	3.895	3.152	4.445	5.151	
11/11/2025	18:58:34	145.02		176.05	171.49	186.65	181.20	26.733	26.733	26.733	26.733	1010.19	70.673	26.733	---	---	21.788	22.232	21.247	21.264	375.932	326.871	408.495	398.145	3.931	3.133	4.453	5.165	
11/11/2025	18:58:39	150.02		176.07	171.52	186.62	181.21	26.733	26.733	26.733	26.733	1010.19	70.662	26.733	---	---	21.787	22.230	21.249	21.264	375.916	326.871	408.554	398.136	3.902	3.147	4.448	5.159	
11/11/2025	18:58:44	155.03		176.07	171.52	186.55	181.20	26.735	26.735	26.735	26.735	1010.17	70.652	26.735	---	---	21.787	22.229	21.252	21.264	375.909	326.858	408.617	398.134	3.912	3.157	4.475	5.161	
11/11/2025	18:58:49	160.02		176.08	171.51	186.47	181.19	26.736	26.736	26.736	26.736	1010.20	70.652	26.736	---	---	21.786	22.230	21.257	21.264	375.905	326.841	408.700	398.129	3.890	3.163	4.473	5.149	
11/11/2025	18:58:54	165.03		176.09	171.51	186.38	181.20	26.736	26.736	26.736	26.736	1010.22	70.652	26.736	---	---	21.785	22.230	21.262	21.263	375.898	326.823	408.804	398.124	3.902	3.143	4.479	5.155	
11/11/2025	18:58:59	170.02		176.08	171.53	186.28	181.20	26.736	26.736	26.736	26.736	1010.26	70.662	26.736	---	---	21.785	22.228	21.268	21.263	375.894	326.808	408.937	398.126	3.883	3.130	4.478	5.147	
11/11/2025	18:59:04	175.02		176.10	171.54	186.18	181.20	26.736	26.736	26.736	26.736	1010.23	70.690	26.736	---	---	21.784	22.227	21.274	21.263	375.878	326.798	409.082	398.132	3.874	3.134	4.485	5.148	
11/11/2025	18:59:09	180.03		176.15	171.56	186.04	181.19	26.736	26.736	26.736	26.736	1010.19	70.736	26.736	---	---	21.781	22.226	21.283	21.264	375.858	326.785	409.225	398.136	3.867	3.153	4.483	5.148	
11/11/2025	18:59:14	185.02		176.16	171.57	185.90	181.19	26.736	26.736	26.736	26.736	1010.13	70.782	26.736	---	---	21.780	22.226	21.291	21.264	375.836	326.772	409.370	398.133	3.869	3.157	4.467	5.126	
11/11/2025	18:59:19	190.01		176.15	171.60	185.75	181.19	26.736	26.736	26.736	26.736	1010.15	70.817	26.736	---	---	21.781	22.224	21.300	21.264	375.819	326.757	409.510	398.126	3.876	3.147	4.458	5.138	
11/11/2025	18:59:24	195.01		176.13	171.61	185.66	181.19	26.736	26.736	26.736	26.736	1010.17	70.845	26.736	---	---	21.782	22.223	21.305	21.264	375.800	326.734	409.653	398.126	3.902	3.133	4.450	5.130	
11/11/2025	18:59:29	200.02		176.13	171.63	185.58	181.19	26.737	26.737	26.737	26.737	1010.18	70.873	26.737	---	---	21.782	22.222	21.310	21.264	375.784	326.711	409.915	398.117	3.918	3.141	4.447	5.117	
11/11/2025	18:59:34	205.02		176.13	171.60	185.46	181.17	26.740	26.740	26.740	26.740	1010.15	70.894	26.740	---	---	21.781	22.222	21.317	21.264	375.763	326.685	410.287	398.121	3.908	3.135	4.443	5.106	
11/11/2025	18:59:39	210.02		176.13	171.64	185.31	181.14	26.742	26.742	26.742	26.742	1010.15	70.904	26.742	---	---	21.781	22.220	21.326	21.265	375.749	326.672	410.655	398.119	3.874	3.140	4.478	5.111	
11/11/2025	18:59:44	215.03		176.15	171.62	185.17	181.13	26.743	26.743	26.743	26.743	1010.18	70.904	26.743	---	---	21.779	22.220	21.333	21.266	375.728	326.656	410.888	398.127	3.868	3.145	4.500	5.121	
11/11/2025	18:59:49	220.01		176.17	171.62	185.07	181.13	26.741	26.741	26.741	26.741	1010.19	70.904	26.741	---	---	21.779	22.221	21.340	21.266	375.718	326.644	410.986	398.123	3.887	3.160	4.499	5.112	
11/11/2025	18:59:54	225.01		176.18	171.62	184.96	181.13	26.740	26.740	26.740	26.740	1010.18	70.912	26.740	---	---	21.778	22.221	21.347	21.266	375.707	326.636	411.063	398.123	3.921	3.154	4.496	5.100	
11/11/2025	18:59:59	230.02		176.17	171.63	184.86	181.13	26.740	26.740	26.740	26.740	1010.16	70.919	26.740	---	---	21.779	22.221	21.353	21.266	375.700	326.616	411.119	398.115	3.921	3.163	4.479	5.115	
11/11/2025	19:00:04	235.02		176.16	171.63	184.78	181.11	26.743	26.743	26.743	26.743	1010.17	70.919	26.743	---	---	21.779	22.220	21.357	21.267	375.675	326.597	411.158	398.116	3.911	3.165	4.501	5.130	
11/11/2025	19:00:09	240.02		176.19	171.65	184.75	181.10	26.744	26.744	26.744	26.744	1010.19	70.912	26.744	---	---	21.776	22.218	21.359	21.267	375.653	326.571	411.185	398.122	3.903	3.175	4.469	5.170	
11/11/2025	19:00:14	245.02		176.19	171.67	184.70	181.11	26.744	26.744	26.744	26.744	1010.19	70.904	26.744	---	---	21.776	22.217	21.362	21.267	375.638	326.560	411.199	398.128	3.915	3.154	4.462	5.154	
11/11/2025	19:00:19	250.01		176.21	171.70	184.62	181.11	26.744	26.744	26.744	26.744	1010.20	70.912	26.744	---	---	21.775	22.215	21.366	21.267	375.631	326.540	411.211	398.129	3.931	3.161	4.442	5.157	
11/11/2025	19:00:24	255.02		176.20	171.72	184.56	181.13	26.745	26.745	26.745	26.745	1010.18	70.919	26.745	---	---	21.776	22.213	21.370	21.265	375.626	326.528	411.224	398.132	3.940	3.151	4.465	5.134	
11/11/2025	19:00:29	260.03		176.23	171.74	184.51	181.13	26.744	26.744	26.744	26.744	1010.23	70.927	26.744	---	---	21.774	22.212	21.373	21.265	375.614	326.510	411.232	398.130	3.932	3.150	4.469	5.145	
11/11/2025	19:00:34	265.03		176.24	171.75	184.49	181.15	26.744	26.744	26.744	26.744	1010.23	70.927	26.744	---	---	21.773	22.211	21.374	21.265	375.602	326.491	411.241	398.134	3.913	3.146	4.476	5.131	
11/11/2025	19:00:39	270.02		176.26	171.78	184.45	181.13	26.742	26.742	26.742	26.742	1010.22	70.927	26.742	---	---	21.772	22.210	21.378	21.266	375.595	326.466	411.237	398.130	3.870	3.163	4.454	5.117	
11/11/2025	19:00:44	275.02		176.24	171.77	184.38	181.11	26.744	26.744	26.744	26.744	1010.20	70.937	26.744	---	---	21.773	22.210	21.381	21.267	375.591	326.441	411.234	398.139	3.868	3.168	4.449	5.104	
11/11/2025	19:00:49	280.02		176.23	171.78	184.34	181.10	26.745	26.745	26.745	26.745	1010.20	70.947	26.745	---	---	21.773	22.209	21.383	21.267	375.590	326.423	411.208	398.139	3.864	3.153	4.440	5.093	
11/11/2025	19:00:54	285.03		176.20	171.76	184.31	181.08	26.749	26.749	26.749	26.749	1010.22	70.957	26.749	---	---	21.774	22.209	21.384	21.267	375.582	326.389	411.186	398.142	3.862	3.132	4.438	5.091	
11/11/2025	19:00:59	290.02		176.21	171.78	184.29	181.05	26.750	26.750	26.750	26.750	1010.21	70.957	26.750	---	---	21.774	22.208	21.385	21.269	375.567	326.353	411.160	398.138	3.844	3.119	4.432	5.074	
11/11/2025	19:01:04	295.02		176.20	171.82	184.26	181.03	26.751	26.751	26.751	26.751	1010.22	70.967	26.751	---	---	21.774	22.205	21.386	21.270	375.558	326.313	411.134	398.141	3.865	3.113	4.433	5.081	
11/11/2025	19:01:09	300.01		176.23	171.86	184.26	181.02	26.748	26.748	26.748	26.748	1010.22	70.978	26.748	---	---	21.773	22.203	21.387	21.271	375.551	326.293	411.102	398.147	3.912	3.128	4.454	5.083	
11/11/2025	19:01:14	305.01		176.22	171.88	184.24	181.02	26.751	26.751	26.751	26.751	1010.24	70.988	26.751	---	---	21.772	22.201	21.388	21.271	375.547	326.264	411.068	398.148	3.924	3.133	4.491	5.102	
11/11/2025	19:01:19	310.02		176.24	171.91	184.22	181.03	26.749	26.749	26.749	26.749	1010.24	70.988	26.749	---	---	21.772	22.200	21.389	21.270	375.533	326.242	411.031	398.150	3.911	3.145	4.491	5.096	
11/11/2025	19:01:24	315.02		176.24	171.95	184.21	181.03	26.751	26.751	26.751	26.751	1010.24	70.996	26.751	---	---	21.771	22.197	21.390	21.270	375.520	326.202	410.982	398.154	3.905	3.134	4.469	5.093	
11/11/2025	19:01:29	320.03		176.25	171.98	184.24	181.04	26.748	26.748	26.748	26.748	1010.21	71.003	26.748	---	---	21.771	22.195	21.388	21.270	375.506	326.175	410.928	398.158	3.899	3.135	4.449	5.100	
11/11/2025	19:01:34	325.02		176.26	172.01	184.26	181.06	26.747	26.747	26.747	26.747	1010.19	71.011	26.747	---	---	21.771	22.193	21.388	21.269	375.487	326.141	410.865	398.156	3.898	3.127	4.443	5.137	
11/11/2025	19:01:39	330.03		176.28	172.03	184.28	181.06	26.746	26.746	26.746	26.746	1010.20	71.021	26.746	---	---	21.770	22.193	21.387	21.269	375.474	326.119	410.794	398.158	3.869	3.127	4.446	5.152	
11/11/2025	19:01:44	335.03		176.31	172.06	184.27	181.03	26.746	26.746	26.746	26.746	1010.18	71.031	26.746	---	---	21.768	22.191	21.387	21.271	375.460	326.081	410.694	398.175	3.879	3.130	4.445	5.164	
11/11/2025	19:01:49	340.02		176.34	172.08	184.29	180.97	26.748	26.748	26.748	26.748	1010.19	71.049	26.748	---	---	21.766	22.189	21.385	21.274	375.460	326.043	410.595	398.216	3.877	3.147	4.464	5.146	
11/11/2025	19:01:54	345.01		176.32	172.11	184.29	180.92	26.749	26.749	26.749	26.749	1010.17	71.056	26.749	---	---	21.766	22.186	21.385	21.277	375.435	326.013	410.489	398.261	3.914	3.167	4.485	5.165	
11/11/2025	19:01:59	350.03		176.30	172.13	184.30	180.88	26.751	26.751	26.751	26.751	1010.20	71.074	26.751	---	---	21.767	22.185	21.384	21.279	375.413	325.977	410.413	398.310	3.909	3.177	4.478	5.149	
11/11/2025	19:02:04	355.02		176.30	172.15	184.30	180.84	26.751	26.751	26.751	26.751	1010.19	71.074	26.751	---	---	21.768	22.183	21.384	21.281	375.384	325.951	410.330	398.345	3.933	3.160	4.491	5.151	
11/11/2025	19:02:09	360.02		176.32	172.17	184.33	180.81	26.752	26.752	26.752	26.752	1010.19	71.074	26.752	---	---	21.766	22.182	21.382	21.283	375.376	325.908	410.262	398.378	3.891	3.161	4.476	5.130	
11/11/2025	19:02:14	365.02		176.37	172.21	184.33	180.78	26.750	26.750	26.750	26.750	1010.16	71.056	26.750	---	---	21.763	22.180	21.383	21.286	375.352	325.885	410.181	398.394	3.921	3.147	4.483	5.136	
11/11/2025	19:02:19	370.02		176.39	172.23	184.34	180.75	26.751	26.751	26.751	26.751	1010.17	71.049	26.751	---	---	21.762	22.178	21.382	21.287	375.331	325.853	410.116	398.414	3.889	3.158	4.466	5.111	
