#--- Experiment --------------------------------------------------------------------------
#Ostracods-trial5-light-newbox-
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#AHALVONIK-PC
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-PRO [A] FSPRO-4 SN:24100008 UiD:2411E50859672118 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - SC7-523-205 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	11/14/2025	12/31/2000	20.572	52.300	0.804000	0.096000	4000	-0.082000	0.969000	0.584000	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.296	26.641	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (µmol/L) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
15-11-2025	08:37:28.411	1.176	206.437	21.084	476	0	OK	15-11-2025	08:37:28.411	1.176	26.164	OK	15-11-2025	08:37:28.411	1.176	1013	OK
15-11-2025	08:37:33.414	6.179	206.332	21.090	476	0	OK	15-11-2025	08:37:33.414	6.179	26.162	OK	15-11-2025	08:37:33.414	6.179	1013	OK
15-11-2025	08:37:38.412	11.176	205.726	21.121	477	0	OK	15-11-2025	08:37:38.412	11.176	26.164	OK	15-11-2025	08:37:38.412	11.176	1013	OK
15-11-2025	08:37:43.412	16.177	205.459	21.136	477	0	OK	15-11-2025	08:37:43.412	16.177	26.160	OK	15-11-2025	08:37:43.412	16.177	1013	OK
15-11-2025	08:37:48.410	21.175	205.005	21.160	478	1	OK	15-11-2025	08:37:48.410	21.175	26.159	OK	15-11-2025	08:37:48.410	21.175	1013	OK
15-11-2025	08:37:53.415	26.179	204.747	21.173	478	0	OK	15-11-2025	08:37:53.415	26.179	26.161	OK	15-11-2025	08:37:53.415	26.179	1013	OK
15-11-2025	08:37:58.410	31.175	204.339	21.193	478	0	OK	15-11-2025	08:37:58.410	31.175	26.166	OK	15-11-2025	08:37:58.410	31.175	1013	OK
15-11-2025	08:38:03.411	36.176	203.849	21.221	479	0	OK	15-11-2025	08:38:03.411	36.176	26.158	OK	15-11-2025	08:38:03.411	36.176	1013	OK
15-11-2025	08:38:08.413	41.178	203.634	21.231	479	1	OK	15-11-2025	08:38:08.413	41.178	26.163	OK	15-11-2025	08:38:08.413	41.178	1013	OK
15-11-2025	08:38:13.411	46.176	203.301	21.248	480	0	OK	15-11-2025	08:38:13.411	46.176	26.165	OK	15-11-2025	08:38:13.411	46.176	1013	OK
15-11-2025	08:38:18.426	51.191	203.138	21.258	480	0	OK	15-11-2025	08:38:18.426	51.191	26.160	OK	15-11-2025	08:38:18.426	51.191	1013	OK
15-11-2025	08:38:23.412	56.177	202.710	21.281	480	0	OK	15-11-2025	08:38:23.412	56.177	26.159	OK	15-11-2025	08:38:23.412	56.177	1013	OK
15-11-2025	08:38:28.414	61.179	202.408	21.297	481	1	OK	15-11-2025	08:38:28.414	61.179	26.159	OK	15-11-2025	08:38:28.414	61.179	1013	OK
15-11-2025	08:38:33.411	66.175	202.055	21.315	481	0	OK	15-11-2025	08:38:33.411	66.175	26.162	OK	15-11-2025	08:38:33.411	66.175	1013	OK
15-11-2025	08:38:38.409	71.174	201.789	21.330	481	1	OK	15-11-2025	08:38:38.409	71.174	26.159	OK	15-11-2025	08:38:38.409	71.174	1013	OK
