#--- Experiment --------------------------------------------------------------------------
#Ostracods-trial6-light-newbox-
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#AHALVONIK-PC
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-PRO [A] FSPRO-4 SN:24100008 UiD:2411E50859672118 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC7-523-205 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	11/14/2025	12/31/2000	20.987	52.300	0.804000	0.096000	4000	-0.082000	0.969000	0.584000	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.167	26.642	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (µmol/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
16-11-2025	08:35:19.385	2.495	254.271	19.496	361	1	OK	16-11-2025	08:35:19.385	2.495	25.433	OK	16-11-2025	08:35:19.385	2.495	1014	OK
16-11-2025	08:35:24.384	7.494	254.338	19.493	362	0	OK	16-11-2025	08:35:24.384	7.494	25.434	OK	16-11-2025	08:35:24.384	7.494	1014	OK
16-11-2025	08:35:29.384	12.494	254.124	19.502	362	0	OK	16-11-2025	08:35:29.384	12.494	25.433	OK	16-11-2025	08:35:29.384	12.494	1014	OK
16-11-2025	08:35:34.385	17.495	253.963	19.508	362	1	OK	16-11-2025	08:35:34.385	17.495	25.435	OK	16-11-2025	08:35:34.385	17.495	1014	OK
16-11-2025	08:35:39.386	22.496	253.633	19.522	362	0	OK	16-11-2025	08:35:39.386	22.496	25.433	OK	16-11-2025	08:35:39.386	22.496	1014	OK
16-11-2025	08:35:44.385	27.495	253.302	19.535	362	0	OK	16-11-2025	08:35:44.385	27.495	25.435	OK	16-11-2025	08:35:44.385	27.495	1014	OK
16-11-2025	08:35:49.383	32.493	253.326	19.534	362	0	OK	16-11-2025	08:35:49.383	32.493	25.435	OK	16-11-2025	08:35:49.383	32.493	1014	OK
16-11-2025	08:35:54.385	37.495	253.118	19.542	363	0	OK	16-11-2025	08:35:54.385	37.495	25.437	OK	16-11-2025	08:35:54.385	37.495	1014	OK
16-11-2025	08:35:59.384	42.494	252.747	19.558	363	0	OK	16-11-2025	08:35:59.384	42.494	25.434	OK	16-11-2025	08:35:59.384	42.494	1014	OK
16-11-2025	08:36:04.385	47.495	252.765	19.557	363	1	OK	16-11-2025	08:36:04.385	47.495	25.435	OK	16-11-2025	08:36:04.385	47.495	1014	OK
16-11-2025	08:36:09.384	52.494	252.357	19.574	363	0	OK	16-11-2025	08:36:09.384	52.494	25.434	OK	16-11-2025	08:36:09.384	52.494	1014	OK
16-11-2025	08:36:14.385	57.495	252.338	19.574	364	0	OK	16-11-2025	08:36:14.385	57.495	25.437	OK	16-11-2025	08:36:14.385	57.495	1014	OK
16-11-2025	08:36:19.386	62.496	251.907	19.592	364	0	OK	16-11-2025	08:36:19.386	62.496	25.436	OK	16-11-2025	08:36:19.386	62.496	1014	OK
16-11-2025	08:36:24.385	67.495	252.103	19.585	365	1	OK	16-11-2025	08:36:24.385	67.495	25.432	OK	16-11-2025	08:36:24.385	67.495	1014	OK
16-11-2025	08:36:29.387	72.497	251.816	19.596	365	0	OK	16-11-2025	08:36:29.387	72.497	25.435	OK	16-11-2025	08:36:29.387	72.497	1014	OK
