#--- Experiment --------------------------------------------------------------------------
#Ostracods-trial3-newbox-12Nov
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#AHALVONIK-PC
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-PRO [A] FSPRO-4 SN:24100008 UiD:2411E50859672118 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.2] - Oxygen Sensor - SC7-523-205 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	2	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	11/12/2025	12/31/2000	20.467	52.300	0.804000	0.095680	4000	-0.081700	0.969000	0.584349	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.432	26.454	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.2 Main]	Time [A Ch.2 Main]	 dt (s) [A Ch.2 Main]	Oxygen (µmol/L) [A Ch.2 Main]	dphi (°) [A Ch.2 Main]	Signal Intensity (mV) [A Ch.2 Main]	Ambient Light (mV) [A Ch.2 Main]	Status [A Ch.2 Main]	Date [A Ch.2 CompT]	Time [A Ch.2 CompT]	 dt (s) [A Ch.2 CompT]	Sample Temp. (°C) [A Ch.2 CompT]	Status [A Ch.2 CompT]	Date [A Ch.2 CompP]	Time [A Ch.2 CompP]	 dt (s) [A Ch.2 CompP]	Pressure (mbar) [A Ch.2 CompP]	Status [A Ch.2 CompP]
12-11-2025	19:13:02.444	0.087	200.924	21.162	546	-1	OK	12-11-2025	19:13:02.444	0.087	26.494	OK	12-11-2025	19:13:02.444	0.087	1011	OK
12-11-2025	19:13:07.445	5.088	200.886	21.164	546	0	OK	12-11-2025	19:13:07.445	5.088	26.494	OK	12-11-2025	19:13:07.445	5.088	1011	OK
12-11-2025	19:13:12.445	10.088	200.971	21.160	546	0	OK	12-11-2025	19:13:12.445	10.088	26.492	OK	12-11-2025	19:13:12.445	10.088	1011	OK
12-11-2025	19:13:17.447	15.091	200.846	21.167	546	0	OK	12-11-2025	19:13:17.447	15.091	26.491	OK	12-11-2025	19:13:17.447	15.091	1011	OK
12-11-2025	19:13:22.444	20.087	201.033	21.157	546	0	OK	12-11-2025	19:13:22.444	20.087	26.491	OK	12-11-2025	19:13:22.444	20.087	1011	OK
12-11-2025	19:13:27.445	25.088	200.948	21.161	546	0	OK	12-11-2025	19:13:27.445	25.088	26.493	OK	12-11-2025	19:13:27.445	25.088	1011	OK
12-11-2025	19:13:32.445	30.089	201.000	21.159	546	0	OK	12-11-2025	19:13:32.445	30.089	26.490	OK	12-11-2025	19:13:32.445	30.089	1011	OK
12-11-2025	19:13:37.446	35.089	200.977	21.160	546	0	OK	12-11-2025	19:13:37.446	35.089	26.491	OK	12-11-2025	19:13:37.446	35.089	1011	OK
12-11-2025	19:13:42.445	40.089	200.893	21.165	546	0	OK	12-11-2025	19:13:42.445	40.089	26.489	OK	12-11-2025	19:13:42.445	40.089	1011	OK
12-11-2025	19:13:47.446	45.089	200.781	21.171	546	-1	OK	12-11-2025	19:13:47.446	45.089	26.489	OK	12-11-2025	19:13:47.446	45.089	1011	OK
12-11-2025	19:13:52.445	50.088	200.966	21.160	546	0	OK	12-11-2025	19:13:52.445	50.088	26.493	OK	12-11-2025	19:13:52.445	50.088	1011	OK
12-11-2025	19:13:57.446	55.089	200.920	21.163	546	-1	OK	12-11-2025	19:13:57.446	55.089	26.491	OK	12-11-2025	19:13:57.446	55.089	1011	OK
12-11-2025	19:14:02.444	60.088	200.760	21.171	546	0	OK	12-11-2025	19:14:02.444	60.088	26.493	OK	12-11-2025	19:14:02.444	60.088	1011	OK
12-11-2025	19:14:07.445	65.088	200.864	21.166	546	0	OK	12-11-2025	19:14:07.445	65.088	26.491	OK	12-11-2025	19:14:07.445	65.088	1011	OK
12-11-2025	19:14:12.444	70.087	200.687	21.176	546	0	OK	12-11-2025	19:14:12.444	70.087	26.489	OK	12-11-2025	19:14:12.444	70.087	1011	OK
