#--- Experiment --------------------------------------------------------------------------
#Ostracods-trial6-light-newbox-
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#AHALVONIK-PC
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-PRO [A] FSPRO-4 SN:24100008 UiD:2411E50859672118 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - SC7-523-205 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	11/14/2025	12/31/2000	20.853	52.300	0.804000	0.096000	4000	-0.082000	0.969000	0.584000	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.108	26.641	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (µmol/L) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
16-11-2025	08:35:21.237	4.347	220.364	20.868	487	0	OK	16-11-2025	08:35:21.237	4.347	25.433	OK	16-11-2025	08:35:21.237	4.347	1014	OK
16-11-2025	08:35:26.238	9.348	220.453	20.864	487	0	OK	16-11-2025	08:35:26.238	9.348	25.432	OK	16-11-2025	08:35:26.238	9.348	1014	OK
16-11-2025	08:35:31.238	14.348	220.291	20.871	486	0	OK	16-11-2025	08:35:31.238	14.348	25.435	OK	16-11-2025	08:35:31.238	14.348	1014	OK
16-11-2025	08:35:36.239	19.349	220.146	20.878	486	0	OK	16-11-2025	08:35:36.239	19.349	25.435	OK	16-11-2025	08:35:36.239	19.349	1014	OK
16-11-2025	08:35:41.238	24.348	220.052	20.882	486	1	OK	16-11-2025	08:35:41.238	24.348	25.437	OK	16-11-2025	08:35:41.238	24.348	1014	OK
16-11-2025	08:35:46.239	29.349	220.075	20.882	486	0	OK	16-11-2025	08:35:46.239	29.349	25.433	OK	16-11-2025	08:35:46.239	29.349	1014	OK
16-11-2025	08:35:51.238	34.349	219.961	20.887	485	0	OK	16-11-2025	08:35:51.238	34.349	25.435	OK	16-11-2025	08:35:51.238	34.349	1014	OK
16-11-2025	08:35:56.238	39.348	219.729	20.898	486	0	OK	16-11-2025	08:35:56.238	39.348	25.436	OK	16-11-2025	08:35:56.238	39.348	1014	OK
16-11-2025	08:36:01.238	44.348	219.869	20.892	485	0	OK	16-11-2025	08:36:01.238	44.348	25.433	OK	16-11-2025	08:36:01.238	44.348	1014	OK
16-11-2025	08:36:06.239	49.349	219.755	20.897	486	0	OK	16-11-2025	08:36:06.239	49.349	25.435	OK	16-11-2025	08:36:06.239	49.349	1014	OK
16-11-2025	08:36:11.239	54.350	219.687	20.900	485	0	OK	16-11-2025	08:36:11.239	54.350	25.436	OK	16-11-2025	08:36:11.239	54.350	1014	OK
16-11-2025	08:36:16.239	59.349	219.712	20.898	485	0	OK	16-11-2025	08:36:16.239	59.349	25.439	OK	16-11-2025	08:36:16.239	59.349	1014	OK
16-11-2025	08:36:21.240	64.350	219.611	20.904	485	0	OK	16-11-2025	08:36:21.240	64.350	25.435	OK	16-11-2025	08:36:21.240	64.350	1014	OK
16-11-2025	08:36:26.241	69.351	219.641	20.902	485	0	OK	16-11-2025	08:36:26.241	69.351	25.437	OK	16-11-2025	08:36:26.241	69.351	1014	OK
16-11-2025	08:36:31.240	74.350	219.573	20.905	485	0	OK	16-11-2025	08:36:31.240	74.350	25.438	OK	16-11-2025	08:36:31.240	74.350	1014	OK
