seconds,hours,Ch1,Ch2,Ch4,Temp
0,0,201.37,201.02,201.4,26.682
5,0.001388889,201.37,200.98,201.6,26.681
10,0.002777778,201.34,201.31,201.59,26.683
15,0.004166667,200.76,202.14,201.68,26.683
20,0.005555556,200.81,201.98,201.51,26.683
25,0.006944444,201.58,201.53,201.58,26.68
30,0.008333333,202.15,201.21,201.58,26.681
35,0.009722222,202.65,201.4,201.52,26.683
40,0.011111111,201.77,201.85,201.47,26.685
45,0.0125,201.79,201.64,201.74,26.684
50,0.013888889,202,201.43,201.86,26.683
55,0.015277778,202.6,201.63,201.77,26.681
60,0.016666667,201.99,201.41,201.54,26.682
65,0.018055556,201.9,201.17,201.42,26.682
70,0.019444444,201.96,200.97,201.59,26.681
75,0.020833333,202.08,201.29,201.74,26.68
80,0.022222222,201.99,200.98,201.88,26.68
85,0.023611111,201.2,200.62,201.82,26.681
90,0.025,201.7,200.66,201.76,26.679
95,0.026388889,201.15,201.14,201.66,26.679
100,0.027777778,201.43,201.44,201.6,26.681
105,0.029166667,201.23,200.89,201.44,26.685
110,0.030555556,201.64,200.44,201.37,26.686
115,0.031944444,201.68,200.09,201.55,26.684
120,0.033333333,201.78,200.09,201.66,26.685
125,0.034722222,201.85,200.24,201.63,26.684
130,0.036111111,202.34,200.21,201.38,26.687
135,0.0375,202.36,200.51,201.18,26.684
140,0.038888889,201.96,200.7,201.14,26.684
145,0.040277778,201.58,200.59,201.11,26.684
150,0.041666667,200.86,200.73,201.11,26.686
155,0.043055556,200.37,200.41,201.31,26.685
160,0.044444444,200.59,200.35,201.24,26.685
165,0.045833333,200.57,200.35,201.39,26.683
170,0.047222222,201.36,200.72,201.17,26.685
175,0.048611111,200.84,200.95,201.17,26.687
180,0.05,201.41,200.84,201.09,26.69
185,0.051388889,201.43,200.45,201.03,26.691
190,0.052777778,201.29,200.37,201.16,26.69
195,0.054166667,200.95,200.37,201.2,26.69
200,0.055555556,201.04,200.56,201.27,26.69
205,0.056944444,201.17,200.44,201.25,26.691
210,0.058333333,201.19,200.36,201.1,26.69
215,0.059722222,201.16,199.95,201.16,26.689
220,0.061111111,201.04,200.38,200.99,26.686
225,0.0625,201.39,200.01,201.09,26.687
230,0.063888889,201.58,200.41,201.03,26.687
235,0.065277778,202.25,200,201.06,26.689
240,0.066666667,202.19,200.19,200.93,26.688
245,0.068055556,201.47,200.05,200.95,26.687
250,0.069444444,200.76,199.81,200.9,26.686
255,0.070833333,200.18,199.8,201.12,26.685
260,0.072222222,200.07,199.96,201.02,26.685
265,0.073611111,200.47,200.55,201.09,26.686
270,0.075,200.45,200.57,201.08,26.687
275,0.076388889,200.28,200.43,201.02,26.689
280,0.077777778,199.86,200.17,201.11,26.689
285,0.079166667,200.41,199.95,200.85,26.69
290,0.080555556,200.62,199.78,200.98,26.687
295,0.081944444,201.29,199.87,200.9,26.686
300,0.083333333,201.32,200.11,201.1,26.689
305,0.084722222,201.19,200.11,200.95,26.69
310,0.086111111,200.72,200,200.89,26.688
315,0.0875,200.93,200.01,200.68,26.686
320,0.088888889,201.04,200.11,200.84,26.688
325,0.090277778,200.99,200.25,200.81,26.691
330,0.091666667,200.23,200.09,200.95,26.691
335,0.093055556,200.85,199.89,200.87,26.691
340,0.094444444,200.85,199.37,200.83,26.69
345,0.095833333,200.82,199.47,200.59,26.69
350,0.097222222,200.73,199.55,200.41,26.69
355,0.098611111,201.14,199.77,200.4,26.691
360,0.1,200.98,199.74,200.52,26.692
365,0.101388889,201.04,199.78,200.61,26.695
370,0.102777778,200.6,199.77,200.68,26.699
375,0.104166667,200.68,199.76,200.57,26.701
380,0.105555556,200.04,199.53,200.36,26.701
385,0.106944444,200.51,199.39,200.18,26.701
390,0.108333333,200.62,199.35,200.37,26.7
395,0.109722222,200.95,199.6,200.58,26.7
400,0.111111111,200.34,199.8,200.85,26.698
405,0.1125,200.16,199.56,200.73,26.696
410,0.113888889,200.1,199.86,200.66,26.693
415,0.115277778,200.14,199.47,200.46,26.692
420,0.116666667,200.88,199.43,200.31,26.692
425,0.118055556,201.01,198.94,200.28,26.691
430,0.119444444,201.09,199.19,200.28,26.692
435,0.120833333,201,199.27,200.17,26.692
440,0.122222222,200.3,199.48,200.1,26.693
445,0.123611111,200.07,199.64,200.16,26.692
450,0.125,199.53,199.92,200.02,26.693
455,0.126388889,200.31,199.72,199.87,26.694
460,0.127777778,201.22,199.87,199.81,26.696
465,0.129166667,201.08,199.61,199.97,26.696
470,0.130555556,200.54,199.73,200.11,26.697
475,0.131944444,199.71,199.62,199.92,26.696
480,0.133333333,200.55,199.5,200,26.696
485,0.134722222,200.54,199.34,200.13,26.696
490,0.136111111,200.66,199.28,200.32,26.695
495,0.1375,200.52,199.44,200.34,26.697
500,0.138888889,200.58,199.49,200.31,26.697
505,0.140277778,200.41,199.18,200.35,26.699
510,0.141666667,200.43,198.89,200.49,26.698
515,0.143055556,200.87,198.94,200.46,26.696
520,0.144444444,200.96,198.94,200.24,26.694
525,0.145833333,200.39,199.36,200.14,26.695
530,0.147222222,200.33,199.31,199.85,26.696
535,0.148611111,200.98,199.4,200.04,26.696
540,0.15,201.07,199.5,199.94,26.695
545,0.151388889,201.12,199.45,200.24,26.694
550,0.152777778,200.48,199.44,200.21,26.694
555,0.154166667,200.89,199.36,200.38,26.695
560,0.155555556,200.22,199.56,199.85,26.698
565,0.156944444,200.76,199.7,199.84,26.699
570,0.158333333,200.17,199.64,199.95,26.697
575,0.159722222,200.86,199.53,200.49,26.695
580,0.161111111,200.7,199.39,200.41,26.695
585,0.1625,201.43,199.05,200.05,26.697
590,0.163888889,201.32,199.08,199.62,26.698
595,0.165277778,201.32,199.22,199.23,26.695
600,0.166666667,200.53,199.57,199.03,26.696
605,0.168055556,200.17,199.37,199.47,26.692
610,0.169444444,199.56,199.37,199.8,26.692
615,0.170833333,199.62,199.22,199.89,26.69
620,0.172222222,200.06,199.34,199.42,26.691
625,0.173611111,200.84,199.35,199.08,26.693
630,0.175,201.53,199.4,199.16,26.693
635,0.176388889,201.5,199.51,199.59,26.693
640,0.177777778,200.97,199.01,199.62,26.693
645,0.179166667,200.91,198.93,199.56,26.694
650,0.180555556,201.01,198.79,199.63,26.694
655,0.181944444,200.89,198.96,200.07,26.693
660,0.183333333,200.93,199.06,200,26.692
665,0.184722222,200.73,198.99,199.47,26.693
670,0.186111111,200.46,199.37,199.43,26.696
675,0.1875,200.29,199,199.83,26.696
680,0.188888889,199.88,199.11,199.85,26.697
685,0.190277778,200.74,198.67,199.83,26.696
690,0.191666667,200.38,198.62,199.65,26.696
695,0.193055556,200.83,198.53,200.17,26.695
700,0.194444444,200.8,198.89,199.82,26.694
705,0.195833333,200.48,199.05,199.97,26.695
710,0.197222222,200.59,198.68,199.47,26.696
715,0.198611111,200.04,198.2,199.94,26.697
720,0.2,200.09,197.94,199.47,26.698
725,0.201388889,200.08,197.99,199.86,26.699
730,0.202777778,200.18,198.58,199.19,26.7
735,0.204166667,200.11,198.69,199.16,26.701
740,0.205555556,200.11,198.72,198.48,26.701
745,0.206944444,200.7,198.33,198.89,26.7
750,0.208333333,200.87,198.26,199.2,26.702
755,0.209722222,201.09,198.29,199.75,26.705
760,0.211111111,200.29,197.83,199.74,26.707
765,0.2125,200.24,197.66,199.33,26.706
770,0.213888889,200,197.56,199.33,26.704
775,0.215277778,200.47,197.9,199.42,26.703
780,0.216666667,200.48,198.46,199.86,26.703
785,0.218055556,199.81,198.83,199.42,26.702
790,0.219444444,200.11,198.57,199,26.704
795,0.220833333,200.74,198.19,198.39,26.702
800,0.222222222,200.81,198.06,198.19,26.703
805,0.223611111,200.66,198.58,197.99,26.702
810,0.225,200.72,198.93,198.1,26.704
815,0.226388889,201.47,199.08,198.3,26.703
820,0.227777778,201.01,198.7,198.83,26.703
825,0.229166667,200.32,198.61,199.23,26.702
830,0.230555556,199.3,198.7,199.63,26.703
835,0.231944444,199.18,199.06,199.79,26.702
840,0.233333333,199,199.23,199.94,26.702
845,0.234722222,199.37,198.62,199.98,26.702
850,0.236111111,199.78,198.48,199.35,26.701
855,0.2375,199.9,198.33,199.21,26.701
860,0.238888889,199.7,198.76,199.22,26.7
865,0.240277778,200.02,198.87,199.19,26.701
870,0.241666667,200.76,198.36,198.61,26.7
875,0.243055556,200.81,198.32,198.57,26.698
880,0.244444444,199.97,198.16,198.59,26.699
885,0.245833333,199.44,198.9,199.17,26.699
890,0.247222222,199.51,198.52,199.18,26.702
895,0.248611111,199.65,197.97,198.96,26.702
900,0.25,199.5,197.2,199.06,26.701
905,0.251388889,199.33,197.21,199.04,26.701
910,0.252777778,199.72,197.94,199.66,26.7
915,0.254166667,200.35,198.43,199.54,26.7
920,0.255555556,200.41,198.68,199.61,26.699
925,0.256944444,199.92,198.6,199.04,26.702
930,0.258333333,199.86,198.77,199.25,26.7
935,0.259722222,200.59,198.87,199.21,26.701
940,0.261111111,201.26,198.95,199.92,26.697
945,0.2625,201.29,198.43,199.79,26.698
950,0.263888889,200.53,197.83,199.81,26.695
955,0.265277778,200.03,197.38,199.62,26.696
960,0.266666667,199.99,197.28,199.06,26.697
965,0.268055556,199.99,197.93,199.12,26.698
970,0.269444444,200.61,198.31,199.24,26.701
975,0.270833333,200.11,198.23,199.08,26.703
980,0.272222222,200.1,198.09,198.32,26.703
985,0.273611111,199.33,197.97,198.11,26.704
990,0.275,199.84,198.19,198.7,26.703
995,0.276388889,200.54,197.59,198.8,26.704
1000,0.277777778,200.47,197.06,198.43,26.701
1005,0.279166667,199.7,197.5,198.01,26.704
1010,0.280555556,199.18,198.2,197.94,26.704
1015,0.281944444,199.01,198.94,198.56,26.706
1020,0.283333333,199.1,198.74,199.01,26.706
1025,0.284722222,198.94,198.84,199.05,26.707
1030,0.286111111,199.07,198.57,198.4,26.706
1035,0.2875,199.11,198.46,197.73,26.707
1040,0.288888889,198.83,198.31,198.32,26.707
1045,0.290277778,199.53,198.36,198.9,26.708
1050,0.291666667,200.08,198.45,198.93,26.707
1055,0.293055556,200.43,197.77,198.38,26.707
1060,0.294444444,199.79,197.24,197.78,26.705
1065,0.295833333,199.19,196.58,197.67,26.704
1070,0.297222222,199.16,197.45,198.17,26.706
1075,0.298611111,199.67,197.34,198.2,26.707
1080,0.3,199.61,197.28,198.89,26.71
1085,0.301388889,199.68,196.57,198.35,26.708
1090,0.302777778,199.76,196.66,199,26.707
1095,0.304166667,199.73,197.29,199.11,26.705
1100,0.305555556,200.25,197.23,199.58,26.706
1105,0.306944444,199.5,197.28,199.47,26.709
1110,0.308333333,199.62,196.74,198.71,26.71
1115,0.309722222,199.06,196.64,198.15,26.709
1120,0.311111111,199.78,197.11,198.09,26.708
1125,0.3125,199.86,197.84,198.12,26.706
1130,0.313888889,200.35,197.87,198.61,26.708
1135,0.315277778,199.58,197.24,198.64,26.707
1140,0.316666667,199.62,196.97,199.33,26.709
1145,0.318055556,199.49,196.92,198.81,26.709
1150,0.319444444,199.82,197.26,198.69,26.71
1155,0.320833333,199.59,196.94,198.62,26.712
1160,0.322222222,199.3,197.03,198.81,26.712
1165,0.323611111,198.98,196.69,198.37,26.712
1170,0.325,199.72,196.43,197.82,26.709
1175,0.326388889,199.51,197.1,198.16,26.707
1180,0.327777778,200.23,197.66,198.28,26.708
1185,0.329166667,199.55,198.41,198.86,26.707
1190,0.330555556,199.46,197.81,198.4,26.708
1195,0.331944444,199.03,197.27,198.9,26.705
1200,0.333333333,198.98,197.22,198.8,26.705
1205,0.334722222,199.63,197.7,198.67,26.704
1210,0.336111111,200.07,198.31,197.96,26.706
1215,0.3375,200.63,198.41,198.05,26.707
1220,0.338888889,200.12,197.7,198.21,26.707
1225,0.340277778,199.53,197.77,198.82,26.706
1230,0.341666667,199.67,197.46,198.07,26.706
1235,0.343055556,199.7,197.4,197.93,26.707
1240,0.344444444,199.82,196.51,197.29,26.707
1245,0.345833333,199.33,196.82,197.46,26.707
1250,0.347222222,199.18,197.47,197.59,26.709
1255,0.348611111,199.18,197.39,198.35,26.708
1260,0.35,199.63,196.66,198.2,26.708
1265,0.351388889,199.73,196.22,198.04,26.705
1270,0.352777778,199.93,196.34,197.36,26.706
1275,0.354166667,199.39,196.92,197.3,26.705
1280,0.355555556,199.88,197.44,197.43,26.705
1285,0.356944444,200.14,198.01,197.38,26.707
1290,0.358333333,200.56,197.54,197.42,26.707
1295,0.359722222,200.64,197.56,197.28,26.708
1300,0.361111111,200.74,197.04,197.31,26.705
1305,0.3625,200.93,196.71,197.39,26.705
1310,0.363888889,201.03,196.64,197.4,26.704
1315,0.365277778,200.47,197.24,197.43,26.706
1320,0.366666667,200.24,198.07,197.42,26.707
1325,0.368055556,199.61,197.34,197.36,26.706
1330,0.369444444,199.39,197.28,197.95,26.704
1335,0.370833333,199.04,197.1,198.49,26.705
1340,0.372222222,199.07,197.88,199.19,26.706
1345,0.373611111,199.85,197.23,199.26,26.704
1350,0.375,200.25,197.54,199.19,26.703
1355,0.376388889,200.53,197.62,198.93,26.701
1360,0.377777778,199.78,197.72,198.43,26.703
1365,0.379166667,199.3,197.4,198.64,26.703
1370,0.380555556,199.6,196.77,198.98,26.704
1375,0.381944444,199.67,197.29,199.43,26.705
1380,0.383333333,199.67,196.73,198.67,26.706
1385,0.384722222,199.11,196.5,198.62,26.706
1390,0.386111111,199.03,195.69,198.11,26.705
1395,0.3875,199,195.6,198.76,26.704
1400,0.388888889,198.83,196.23,198.17,26.706
1405,0.390277778,199.56,197.04,198.14,26.707
1410,0.391666667,199.51,197.09,197.66,26.71
1415,0.393055556,199.34,196.56,197.65,26.711
1420,0.394444444,198.59,196.65,197.47,26.713
1425,0.395833333,198.71,196.54,197.19,26.713
1430,0.397222222,199.42,196.29,197.73,26.714
1435,0.398611111,200.09,195.41,197.78,26.714
1440,0.4,200.58,195.75,198.47,26.712
1445,0.401388889,200.05,196.79,197.87,26.711
1450,0.402777778,199.38,196.96,197.93,26.711
1455,0.404166667,198.73,196.65,197.6,26.71
1460,0.405555556,199.22,195.72,198.11,26.711
1465,0.406944444,199.7,196.23,198.63,26.71
1470,0.408333333,200.28,196.29,198.65,26.71
1475,0.409722222,200.3,196.23,198.03,26.71
1480,0.411111111,200.3,196.27,198.13,26.711
1485,0.4125,199.79,196.78,198.03,26.713
1490,0.413888889,199.81,197.54,198.79,26.712
1495,0.415277778,199.38,197.47,198.82,26.712
1500,0.416666667,200,196.9,199.36,26.712
1505,0.418055556,199.49,196.93,198.61,26.712
1510,0.419444444,200.13,197.12,197.97,26.711
1515,0.420833333,199.5,197.78,197.37,26.71
1520,0.422222222,200.14,196.94,197.45,26.709
1525,0.423611111,199.48,196.02,197.38,26.709
1530,0.425,199.47,195.87,197.24,26.709
1535,0.426388889,199.47,195.86,197.39,26.706
1540,0.427777778,199.38,196.73,197.95,26.707
1545,0.429166667,199.81,196.23,198.27,26.707
1550,0.430555556,199.66,197.19,198.13,26.708
1555,0.431944444,200.48,197.13,198.14,26.706
1560,0.433333333,200.51,197.03,198.58,26.706
1565,0.434722222,200.42,196.62,199.18,26.706
1570,0.436111111,199.73,195.83,199.22,26.706
1575,0.4375,199.41,195.82,198.72,26.704
1580,0.438888889,199.52,195.85,198.69,26.704
1585,0.440277778,199.54,196.53,197.99,26.703
1590,0.441666667,199.36,197.33,198.32,26.706
1595,0.443055556,198.77,197.42,198.32,26.706
1600,0.444444444,199.44,196.66,199.03,26.707
1605,0.445833333,199.46,196.38,199.03,26.706
1610,0.447222222,199.53,196.37,199,26.709
1615,0.448611111,199.49,196.56,199.04,26.707
1620,0.45,200.02,196.2,198.62,26.706
1625,0.451388889,200.03,195.46,197.95,26.703
1630,0.452777778,199.45,196.23,197.36,26.707
1635,0.454166667,198.87,196.09,197.74,26.705
1640,0.455555556,199.53,196.27,197.93,26.705
1645,0.456944444,199.4,195.26,198.45,26.704
1650,0.458333333,199.34,195.87,197.91,26.706
1655,0.459722222,198.61,196.4,198.23,26.708
1660,0.461111111,198.66,197.39,197.51,26.708
1665,0.4625,198.86,196.76,197.55,26.707
1670,0.463888889,199.03,196.08,197.18,26.707
1675,0.465277778,199.23,196,197.82,26.707
1680,0.466666667,199.26,196.68,198.4,26.709
1685,0.468055556,199.08,197.26,198.36,26.709
1690,0.469444444,199.39,197.31,198.32,26.707
1695,0.470833333,199.75,197.29,197.6,26.706
1700,0.472222222,199.77,197.32,197.94,26.705
1705,0.473611111,199.19,197.3,197.92,26.707
1710,0.475,199.29,196.73,198.15,26.708
1715,0.476388889,199.38,196.76,197.86,26.71
1720,0.477777778,199.49,195.99,197.31,26.711
1725,0.479166667,198.98,195.93,197.2,26.711
1730,0.480555556,199.46,195.84,197.13,26.711
1735,0.481944444,199.26,196.5,197.72,26.711
1740,0.483333333,199.03,196.93,198.25,26.709
1745,0.484722222,198.13,197.08,198.66,26.707
1750,0.486111111,198.26,196.44,198.58,26.707
1755,0.4875,198.94,196.59,198.11,26.707
1760,0.488888889,199.81,196.5,197.72,26.708
1765,0.490277778,200.23,196.54,197.8,26.709
1770,0.491666667,199.71,196.54,197.6,26.711
1775,0.493055556,199.69,196.59,198.13,26.712
1780,0.494444444,199.95,196.54,198.08,26.711
1785,0.495833333,199.77,195.87,198.25,26.71
1790,0.497222222,199.09,195.37,197.7,26.71
1795,0.498611111,198.43,195.88,197.72,26.71
1800,0.5,198.56,196.55,198.17,26.71
1805,0.501388889,198.66,196.49,197.99,26.71
1810,0.502777778,199.25,196.63,197.42,26.708
1815,0.504166667,199.76,195.84,196.91,26.71
1820,0.505555556,200.18,195.67,197.09,26.71
1825,0.506944444,199.53,194.88,196.98,26.71
1830,0.508333333,199.04,195.59,197.49,26.709
1835,0.509722222,198.56,195.56,197.94,26.71
1840,0.511111111,199.21,195.71,198.05,26.712
1845,0.5125,199.15,195.6,197.49,26.709
1850,0.513888889,199.68,195.45,197.47,26.707
1855,0.515277778,199.16,195.98,197.44,26.708
1860,0.516666667,199.12,195.56,197.26,26.712
1865,0.518055556,198.6,196.38,196.69,26.711
1870,0.519444444,199.01,196.35,196.68,26.71
1875,0.520833333,199.02,196.08,196.78,26.707
1880,0.522222222,199.09,195.4,197.38,26.705
1885,0.523611111,198.73,194.84,197.85,26.706
1890,0.525,199.49,195.55,197.96,26.706
1895,0.526388889,200.17,196.25,197.97,26.707
1900,0.527777778,200.55,196.83,197.55,26.706
1905,0.529166667,200.35,196.97,198.04,26.707
1910,0.530555556,199.78,196.98,197.54,26.706
1915,0.531944444,199.28,197.07,198.14,26.706
1920,0.533333333,199.28,196.8,198.27,26.707
1925,0.534722222,199.6,196.28,198.73,26.706
1930,0.536111111,199.63,195.54,197.97,26.705
1935,0.5375,199.12,195.38,197.4,26.704
1940,0.538888889,199.25,195.8,197,26.703
1945,0.540277778,199.66,195.84,197.12,26.703
1950,0.541666667,199.66,196.14,196.97,26.703
1955,0.543055556,199.15,196.21,197.43,26.703
1960,0.544444444,199.13,196.51,198.01,26.703
1965,0.545833333,199.59,196.44,198.54,26.703
1970,0.547222222,199.95,196.37,197.96,26.704
1975,0.548611111,199.4,196.14,197.23,26.704
1980,0.55,199.38,196.01,197.42,26.705
1985,0.551388889,198.59,195.09,197.4,26.708
1990,0.552777778,198.7,194.77,198.09,26.708
1995,0.554166667,198.74,194.31,198.14,26.705
2000,0.555555556,199.19,195.27,198.08,26.705
2005,0.556944444,199.11,196.02,197.64,26.705
2010,0.558333333,198.99,196.62,197.46,26.705
2015,0.559722222,199.64,196.67,198.15,26.703
2020,0.561111111,200.25,195.99,197.9,26.701
2025,0.5625,199.87,195.44,197.41,26.702
2030,0.563888889,199.69,194.69,196.77,26.703
2035,0.565277778,199.8,194.88,196.93,26.704
2040,0.566666667,199.9,194.83,196.84,26.706
2045,0.568055556,199.81,194.92,197.41,26.707
2050,0.569444444,199.65,194.85,197.93,26.708
2055,0.570833333,199.96,195.37,198.54,26.709
2060,0.572222222,199.93,195.87,197.91,26.71
2065,0.573611111,199.74,196.07,197.34,26.711
2070,0.575,199.49,196.09,196.93,26.708
2075,0.576388889,198.98,195.51,197.55,26.707
2080,0.577777778,199.16,195.26,197.43,26.707
2085,0.579166667,198.99,194.66,197.25,26.707
2090,0.580555556,199.21,195.08,196.6,26.705
2095,0.581944444,198.71,195.24,197.22,26.704
2100,0.583333333,198.69,195.15,197.74,26.703
2105,0.584722222,198.75,195.14,197.92,26.704
2110,0.586111111,199.25,194.9,197.91,26.702
2115,0.5875,199.31,195.54,197.93,26.703
2120,0.588888889,199.2,195.53,197.9,26.701
2125,0.590277778,198.82,196.3,197.94,26.703
2130,0.591666667,198.84,196.15,197.85,26.703
2135,0.593055556,198.85,195.8,198.31,26.706
2140,0.594444444,199.01,195.65,197.75,26.706
2145,0.595833333,199.56,195.27,197.3,26.706
2150,0.597222222,199.48,195.87,197.36,26.703
2155,0.598611111,199.58,195.96,197.35,26.703
2160,0.6,198.96,196.19,197.8,26.702
2165,0.601388889,198.89,195.6,197.14,26.703
2170,0.602777778,198.85,195.64,197.25,26.704
2175,0.604166667,199.02,196,197.17,26.705
2180,0.605555556,199.3,196.05,197.16,26.708
2185,0.606944444,198.87,195.51,197.69,26.708
2190,0.608333333,198.85,194.98,197.74,26.707
2195,0.609722222,198.66,195.39,198.27,26.705
2200,0.611111111,199.04,195.87,198.09,26.707
2205,0.6125,199.49,196.31,198.13,26.708
2210,0.613888889,199.37,196.25,197.64,26.708
2215,0.615277778,199.07,196.08,197.66,26.705
2220,0.616666667,198.69,196.36,196.96,26.705
2225,0.618055556,198.79,195.87,197.01,26.707
2230,0.619444444,198.73,195.38,196.5,26.708
2235,0.620833333,199.05,194.5,196.74,26.709
2240,0.622222222,199.05,194.55,197.17,26.708
2245,0.623611111,199.44,194.64,197.16,26.708
2250,0.625,199.49,194.77,197.12,26.708
2255,0.626388889,199.91,194.81,196.62,26.707
2260,0.627777778,200.07,195.24,197.01,26.706
2265,0.629166667,200.07,195.25,197.51,26.704
2270,0.630555556,200.06,195.67,197.53,26.705
2275,0.631944444,199.5,195.27,197.68,26.704
2280,0.633333333,198.85,195.54,197.7,26.703
2285,0.634722222,198.43,195.26,198.21,26.702
2290,0.636111111,198.36,195.15,198.4,26.703
2295,0.6375,199.02,195.28,198.34,26.704
2300,0.638888889,199.51,195.45,197.68,26.704
2305,0.640277778,199.71,195.49,197.39,26.703
2310,0.641666667,199.67,195.17,197.34,26.702
2315,0.643055556,199.32,194.93,197.5,26.702
2320,0.644444444,199.67,195.36,197.62,26.703
2325,0.645833333,199.19,195.71,197.74,26.704
2330,0.647222222,199.68,195.39,197.74,26.704
2335,0.648611111,199.66,195.46,197.73,26.704
2340,0.65,200.11,195.05,197.61,26.702
2345,0.651388889,199.34,195.16,197.44,26.702
2350,0.652777778,199.29,194.9,197.47,26.701
2355,0.654166667,198.86,194.95,197.07,26.704
2360,0.655555556,199.02,195.4,197.16,26.704
2365,0.656944444,198.72,195.06,196.64,26.705
2370,0.658333333,198.72,195.34,196.61,26.704
2375,0.659722222,198.8,195.38,197.1,26.703
2380,0.661111111,199.29,195.94,197.58,26.703
2385,0.6625,199.64,195.33,198.07,26.704
2390,0.663888889,199.84,194.78,197.73,26.702
2395,0.665277778,199.3,194.86,197.67,26.702
2400,0.666666667,199.15,195.16,197.74,26.7
2405,0.668055556,198.85,195.22,198.23,26.702
2410,0.669444444,199.34,195.34,197.71,26.702
2415,0.670833333,199.57,195.43,197.18,26.704
2420,0.672222222,199.97,195.44,196.58,26.704
2425,0.673611111,199.84,194.73,197.07,26.702
2430,0.675,199.56,194.6,197.53,26.7
2435,0.676388889,199.31,194.65,198.12,26.699
2440,0.677777778,199.32,195.07,198.13,26.702
2445,0.679166667,199.5,195.25,198.32,26.703
2450,0.680555556,199.27,195.29,197.77,26.704
2455,0.681944444,198.74,195.26,197.36,26.702
2460,0.683333333,198.34,194.96,197.22,26.702
2465,0.684722222,198.37,195.25,197.3,26.699
2470,0.686111111,199.1,195.37,197.23,26.699
2475,0.6875,199.56,195.64,196.62,26.698
2480,0.688888889,199.52,195.3,197.11,26.7
2485,0.690277778,198.98,194.74,197.06,26.699
2490,0.691666667,198.99,194.84,197.59,26.699
2495,0.693055556,199.44,194.88,196.99,26.699
2500,0.694444444,199.75,195.1,197.01,26.7
2505,0.695833333,199.78,194.97,196.97,26.7
2510,0.697222222,199.39,195,196.99,26.698
2515,0.698611111,199.5,195.03,197.48,26.698
2520,0.7,199.09,195.21,197.42,26.699
2525,0.701388889,199.01,195.53,197.95,26.701
2530,0.702777778,198.99,195.89,197.49,26.7
2535,0.704166667,198.7,195.79,197.71,26.699
2540,0.705555556,198.95,195.86,197.18,26.699
2545,0.706944444,198.93,195.71,197.29,26.7
2550,0.708333333,199.41,195.64,196.65,26.701
2555,0.709722222,199.67,195.29,197.05,26.7
2560,0.711111111,199.31,194.99,197.53,26.698
2565,0.7125,198.95,194.67,197.56,26.698
2570,0.713888889,198.59,194.63,197.73,26.699
2575,0.715277778,198.47,194.5,197.17,26.699
2580,0.716666667,198.89,194.45,197.54,26.696
2585,0.718055556,198.85,194.33,196.99,26.695
2590,0.719444444,199.43,194.53,197.51,26.698
2595,0.720833333,199.12,194.46,197.06,26.701
2600,0.722222222,198.85,194.47,196.82,26.7
2605,0.723611111,198.26,194.66,196.85,26.703
2610,0.725,198.19,194.81,197.5,26.701
2615,0.726388889,198.89,194.9,197.63,26.702
2620,0.727777778,199.12,194.71,197.73,26.699
2625,0.729166667,199.29,194.63,197.6,26.7
2630,0.730555556,198.87,194.37,198.21,26.699
2635,0.731944444,198.65,194.29,197.86,26.698
2640,0.733333333,198.86,194.35,197.33,26.698
2645,0.734722222,198.91,194.45,196.79,26.699
2650,0.736111111,199,194.31,196.89,26.699
2655,0.7375,198.48,194.33,197.5,26.701
2660,0.738888889,198.69,194.65,197.47,26.702
2665,0.740277778,199.25,195.05,197.11,26.702
2670,0.741666667,199.38,195.17,197.03,26.7
2675,0.743055556,199.01,194.9,197.74,26.699
2680,0.744444444,198.4,194.8,198.16,26.699
2685,0.745833333,198.98,194.61,197.53,26.7
2690,0.747222222,199.53,194.78,196.68,26.701
2695,0.748611111,199.88,194.91,196.76,26.7
2700,0.75,199.33,195.2,197.55,26.697
2705,0.751388889,198.93,195.14,198.05,26.695
2710,0.752777778,199.19,195.09,197.44,26.695
2715,0.754166667,199.29,195.07,197.46,26.697
2720,0.755555556,199.2,195.26,197.58,26.697
2725,0.756944444,199.07,194.93,197.9,26.696
2730,0.758333333,199.35,194.62,197.27,26.695
2735,0.759722222,199.9,194.3,196.78,26.695
2740,0.761111111,199.67,194.26,196.44,26.695
2745,0.7625,199.59,194.65,196.52,26.695
2750,0.763888889,199.53,195,196.98,26.696
2755,0.765277778,199.26,195.24,197.65,26.694
2760,0.766666667,199.08,195.04,198.16,26.693
2765,0.768055556,198.82,194.73,197.71,26.691
2770,0.769444444,198.8,194.62,197.48,26.691
2775,0.770833333,198.64,194.54,197.29,26.694
2780,0.772222222,198.33,194.72,197.84,26.697
2785,0.773611111,198.79,195.03,197.96,26.698
2790,0.775,198.87,195.36,197.94,26.695
2795,0.776388889,199.32,195.09,197.78,26.694
2800,0.777777778,199.21,194.84,197.31,26.695
2805,0.779166667,199.43,194.71,196.76,26.694
2810,0.780555556,199.42,195.01,196.93,26.696
2815,0.781944444,199.12,194.68,196.84,26.697
2820,0.783333333,199.03,194.49,196.98,26.697
2825,0.784722222,199.1,194.57,196.96,26.696
2830,0.786111111,199.07,194.72,197.55,26.694
2835,0.7875,199.34,195.07,198.23,26.693
2840,0.788888889,199.09,194.79,198.2,26.692
2845,0.790277778,199.38,194.85,198.26,26.692
2850,0.791666667,199.34,194.49,197.57,26.692
2855,0.793055556,199.53,194.45,197,26.693
