seconds,hours,Ch2,Ch3,Ch4,Temp
0,0,168.6,171.65,190.81,26.577
2.3,0.000638889,168.64,171.66,190.82,26.568
4.6,0.001277778,168.65,171.68,190.82,26.562
7.01,0.001947222,168.63,171.64,190.79,26.564
9.47,0.002630556,168.68,171.7,190.88,26.543
11.91,0.003308333,168.74,171.75,190.93,26.525
14.35,0.003986111,168.75,171.8,190.97,26.51
16.78,0.004661111,168.75,171.76,190.97,26.508
19.26,0.00535,168.73,171.72,190.98,26.504
21.79,0.006052778,168.76,171.74,191,26.498
24.28,0.006744444,168.75,171.75,190.98,26.495
26.8,0.007444444,168.78,171.79,191,26.489
29.34,0.00815,168.75,171.78,190.98,26.487
31.86,0.00885,168.76,171.8,190.99,26.483
34.36,0.009544444,168.74,171.78,190.96,26.482
36.88,0.010244444,168.72,171.77,190.93,26.482
39.39,0.010941667,168.7,171.74,190.92,26.48
41.93,0.011647222,168.69,171.72,190.94,26.478
44.45,0.012347222,168.71,171.7,190.96,26.474
46.97,0.013047222,168.71,171.72,190.96,26.471
49.5,0.01375,168.71,171.74,190.94,26.467
52.05,0.014458333,168.72,171.77,190.94,26.464
54.61,0.015169444,168.72,171.75,190.93,26.461
57.13,0.015869444,168.71,171.74,190.96,26.462
59.64,0.016566667,168.7,171.72,190.94,26.462
62.16,0.017266667,168.69,171.68,190.92,26.465
64.68,0.017966667,168.69,171.66,190.88,26.462
67.21,0.018669444,168.68,171.64,190.88,26.462
69.72,0.019366667,168.68,171.66,190.87,26.46
72.25,0.020069444,168.68,171.69,190.88,26.459
74.79,0.020775,168.68,171.67,190.86,26.458
77.32,0.021477778,168.66,171.68,190.85,26.455
79.84,0.022177778,168.64,171.67,190.84,26.455
82.37,0.022880556,168.64,171.7,190.84,26.452
84.89,0.023580556,168.64,171.67,190.84,26.454
87.42,0.024283333,168.64,171.66,190.83,26.453
89.94,0.024983333,168.63,171.64,190.83,26.452
92.45,0.025680556,168.64,171.64,190.83,26.449
94.96,0.026377778,168.63,171.62,190.83,26.448
97.48,0.027077778,168.64,171.61,190.84,26.448
100.02,0.027783333,168.64,171.6,190.83,26.448
102.29,0.028413889,168.59,171.55,190.76,26.46
104.56,0.029044444,168.52,171.5,190.68,26.474
106.83,0.029675,168.46,171.44,190.62,26.487
109.23,0.030341667,168.48,171.46,190.66,26.482
111.75,0.031041667,168.53,171.51,190.71,26.471
114.29,0.031747222,168.58,171.59,190.77,26.454
116.82,0.03245,168.59,171.62,190.78,26.446
119.37,0.033158333,168.6,171.61,190.81,26.441
121.87,0.033852778,168.59,171.59,190.79,26.442
124.37,0.034547222,168.59,171.58,190.8,26.444
126.88,0.035244444,168.59,171.56,190.78,26.445
129.38,0.035938889,168.57,171.54,190.78,26.446
131.89,0.036636111,168.57,171.55,190.78,26.443
134.39,0.037330556,168.56,171.55,190.77,26.443
136.91,0.038030556,168.55,171.56,190.78,26.442
139.42,0.038727778,168.52,171.57,190.79,26.442
141.93,0.039425,168.5,171.59,190.77,26.441
144.42,0.040116667,168.49,171.57,190.78,26.444
146.93,0.040813889,168.5,171.54,190.75,26.446
149.45,0.041513889,168.5,171.5,190.75,26.449
151.97,0.042213889,168.5,171.49,190.72,26.448
154.49,0.042913889,168.48,171.49,190.71,26.447
157.01,0.043613889,168.47,171.49,190.7,26.446
159.56,0.044322222,168.45,171.51,190.71,26.445
162.07,0.045019444,168.43,171.51,190.71,26.446
164.58,0.045716667,168.41,171.5,190.7,26.447
167.08,0.046411111,168.42,171.47,190.7,26.449
169.59,0.047108333,168.41,171.46,190.71,26.45
172.11,0.047808333,168.41,171.48,190.72,26.447
174.62,0.048505556,168.38,171.49,190.72,26.448
177.13,0.049202778,168.36,171.49,190.71,26.448
179.65,0.049902778,168.38,171.49,190.73,26.447
182.15,0.050597222,168.39,171.48,190.71,26.448
184.63,0.051286111,168.4,171.46,190.69,26.449
187.14,0.051983333,168.38,171.46,190.65,26.45
189.65,0.052680556,168.38,171.43,190.65,26.449
192.16,0.053377778,168.36,171.44,190.66,26.448
194.66,0.054072222,168.34,171.43,190.67,26.45
197.16,0.054766667,168.33,171.46,190.7,26.448
199.64,0.055455556,168.34,171.45,190.7,26.448
202.18,0.056161111,168.34,171.47,190.68,26.445
204.69,0.056858333,168.34,171.46,190.66,26.444
207.2,0.057555556,168.34,171.45,190.67,26.442
209.74,0.058261111,168.34,171.45,190.69,26.442
212.24,0.058955556,168.33,171.46,190.71,26.442
214.73,0.059647222,168.33,171.48,190.71,26.441
217.23,0.060341667,168.33,171.47,190.72,26.441
219.73,0.061036111,168.34,171.45,190.71,26.442
222.24,0.061733333,168.32,171.45,190.71,26.444
224.76,0.062433333,168.32,171.44,190.71,26.442
227.26,0.063127778,168.31,171.47,190.72,26.44
229.8,0.063833333,168.33,171.45,190.73,26.435
232.29,0.064525,168.32,171.47,190.7,26.436
234.82,0.065227778,168.33,171.47,190.72,26.433
237.34,0.065927778,168.3,171.46,190.71,26.434
239.85,0.066625,168.3,171.47,190.74,26.43
242.38,0.067327778,168.27,171.46,190.73,26.431
244.91,0.068030556,168.3,171.48,190.76,26.43
247.46,0.068738889,168.29,171.48,190.77,26.428
249.97,0.069436111,168.3,171.47,190.79,26.429
252.49,0.070136111,168.27,171.47,190.8,26.427
255.02,0.070838889,168.26,171.46,190.78,26.43
257.53,0.071536111,168.25,171.44,190.77,26.431
260.03,0.072230556,168.26,171.42,190.78,26.431
262.53,0.072925,168.25,171.42,190.79,26.43
265.04,0.073622222,168.26,171.44,190.82,26.427
267.58,0.074327778,168.25,171.45,190.82,26.424
270.09,0.075025,168.26,171.45,190.82,26.423
272.6,0.075722222,168.25,171.44,190.8,26.423
275.1,0.076416667,168.27,171.42,190.78,26.424
277.59,0.077108333,168.26,171.44,190.8,26.422
280.1,0.077805556,168.27,171.45,190.81,26.419
282.6,0.0785,168.24,171.48,190.85,26.417
285.12,0.0792,168.26,171.48,190.86,26.415
287.64,0.0799,168.24,171.49,190.88,26.415
290.15,0.080597222,168.24,171.5,190.88,26.413
292.67,0.081297222,168.26,171.5,190.87,26.411
295.2,0.082,168.25,171.5,190.86,26.411
297.73,0.082702778,168.25,171.49,190.86,26.411
300.25,0.083402778,168.22,171.5,190.87,26.411
302.78,0.084105556,168.21,171.51,190.89,26.408
305.3,0.084805556,168.23,171.53,190.88,26.405
307.82,0.085505556,168.23,171.52,190.89,26.404
310.34,0.086205556,168.24,171.51,190.9,26.404
312.87,0.086908333,168.19,171.5,190.91,26.406
315.38,0.087605556,168.21,171.5,190.91,26.406
317.89,0.088302778,168.21,171.5,190.9,26.406
320.42,0.089005556,168.26,171.49,190.9,26.404
322.93,0.089702778,168.23,171.48,190.92,26.403
325.46,0.090405556,168.22,171.48,190.92,26.403
327.98,0.091105556,168.21,171.48,190.93,26.403
330.51,0.091808333,168.22,171.49,190.92,26.402
333.02,0.092505556,168.23,171.49,190.92,26.4
335.56,0.093211111,168.22,171.49,190.93,26.4
338.07,0.093908333,168.23,171.46,190.93,26.402
340.59,0.094608333,168.21,171.44,190.96,26.402
343.11,0.095308333,168.18,171.44,190.93,26.403
345.65,0.096013889,168.17,171.47,190.94,26.401
348.17,0.096713889,168.17,171.49,190.91,26.401
350.69,0.097413889,168.19,171.5,190.94,26.4
353.22,0.098116667,168.16,171.49,190.94,26.401
355.74,0.098816667,168.18,171.48,190.96,26.4
358.27,0.099519444,168.14,171.47,190.95,26.403
360.78,0.100216667,168.16,171.47,190.93,26.404
363.31,0.100919444,168.15,171.46,190.93,26.405
365.82,0.101616667,168.17,171.44,190.93,26.402
368.33,0.102313889,168.19,171.43,190.97,26.399
370.84,0.103011111,168.17,171.42,190.95,26.401
373.35,0.103708333,168.19,171.44,190.97,26.399
375.87,0.104408333,168.18,171.44,190.96,26.4
378.37,0.105102778,168.17,171.47,191,26.397
380.9,0.105805556,168.13,171.45,190.99,26.398
383.4,0.1065,168.11,171.44,191.02,26.399
385.9,0.107194444,168.09,171.39,190.99,26.402
388.4,0.107888889,168.11,171.41,191,26.401
390.92,0.108588889,168.09,171.44,190.97,26.397
393.43,0.109286111,168.09,171.48,190.99,26.394
395.95,0.109986111,168.07,171.46,190.97,26.395
398.46,0.110683333,168.1,171.44,190.99,26.396
400.97,0.111380556,168.11,171.44,190.98,26.395
403.5,0.112083333,168.12,171.46,191,26.394
406.02,0.112783333,168.12,171.47,191,26.392
408.54,0.113483333,168.13,171.48,191.05,26.389
411.05,0.114180556,168.13,171.48,191.07,26.388
413.55,0.114875,168.13,171.5,191.08,26.388
416.06,0.115572222,168.12,171.49,191.04,26.393
418.58,0.116272222,168.1,171.47,191.04,26.393
421.11,0.116975,168.11,171.47,191.04,26.392
423.62,0.117672222,168.12,171.45,191.05,26.389
426.13,0.118369444,168.13,171.43,191.05,26.389
428.66,0.119072222,168.13,171.42,191.06,26.388
431.17,0.119769444,168.17,171.44,191.06,26.389
433.69,0.120469444,168.19,171.43,191.09,26.39
436.22,0.121172222,168.2,171.45,191.11,26.39
438.72,0.121866667,168.19,171.42,191.09,26.391
441.24,0.122566667,168.19,171.42,191.08,26.391
443.73,0.123258333,168.17,171.39,191.04,26.394
446.24,0.123955556,168.18,171.44,191.07,26.391
448.76,0.124655556,168.2,171.47,191.06,26.39
451.26,0.12535,168.22,171.46,191.08,26.389
453.75,0.126041667,168.23,171.45,191.09,26.389
456.26,0.126738889,168.25,171.43,191.1,26.389
458.75,0.127430556,168.23,171.44,191.09,26.39
461.26,0.128127778,168.22,171.42,191.1,26.391
463.79,0.128830556,168.22,171.44,191.11,26.39
466.32,0.129533333,168.24,171.45,191.14,26.387
468.84,0.130233333,168.26,171.49,191.11,26.384
471.35,0.130930556,168.24,171.48,191.09,26.384
473.86,0.131627778,168.25,171.47,191.08,26.384
476.36,0.132322222,168.25,171.44,191.1,26.386
478.9,0.133027778,168.28,171.46,191.13,26.384
481.42,0.133727778,168.27,171.47,191.15,26.382
483.94,0.134427778,168.29,171.48,191.18,26.379
486.48,0.135133333,168.29,171.47,191.18,26.377
488.99,0.135830556,168.29,171.47,191.16,26.377
491.51,0.136530556,168.26,171.45,191.15,26.378
494.03,0.137230556,168.21,171.46,191.16,26.38
496.53,0.137925,168.16,171.41,191.18,26.382
499.06,0.138627778,168.14,171.42,191.19,26.38
501.56,0.139322222,168.12,171.4,191.16,26.383
504.07,0.140019444,168.13,171.45,191.14,26.381
506.58,0.140716667,168.1,171.46,191.16,26.382
509.1,0.141416667,168.12,171.48,191.2,26.379
511.63,0.142119444,168.12,171.47,191.2,26.379
514.14,0.142816667,168.13,171.45,191.18,26.379
516.65,0.143513889,168.09,171.42,191.15,26.382
519.18,0.144216667,168.08,171.38,191.18,26.381
521.72,0.144922222,168.05,171.39,191.19,26.38
524.23,0.145619444,168.08,171.43,191.2,26.379
526.74,0.146316667,168.05,171.43,191.17,26.381
529.26,0.147016667,168.05,171.44,191.16,26.382
531.77,0.147713889,168,171.42,191.16,26.383
534.28,0.148411111,167.97,171.46,191.17,26.38
536.81,0.149113889,167.93,171.43,191.21,26.38
539.31,0.149808333,167.93,171.45,191.21,26.38
541.82,0.150505556,167.9,171.44,191.19,26.381
544.36,0.151211111,167.87,171.46,191.14,26.381
546.86,0.151905556,167.81,171.41,191.14,26.383
549.37,0.152602778,167.79,171.41,191.16,26.384
551.87,0.153297222,167.78,171.38,191.16,26.386
554.37,0.153991667,167.78,171.39,191.16,26.385
556.88,0.154688889,167.75,171.38,191.14,26.386
559.39,0.155386111,167.73,171.41,191.16,26.384
561.91,0.156086111,167.73,171.42,191.19,26.381
564.42,0.156783333,167.72,171.42,191.17,26.381
566.95,0.157486111,167.7,171.42,191.2,26.38
569.45,0.158180556,167.68,171.44,191.19,26.381
571.97,0.158880556,167.66,171.4,191.2,26.381
574.48,0.159577778,167.65,171.39,191.18,26.384
576.99,0.160275,167.63,171.36,191.16,26.384
579.52,0.160977778,167.64,171.39,191.2,26.381
582.06,0.161683333,167.62,171.42,191.2,26.378
584.57,0.162380556,167.61,171.41,191.2,26.379
587.11,0.163086111,167.61,171.42,191.21,26.377
589.66,0.163794444,167.61,171.42,191.22,26.376
592.18,0.164494444,167.61,171.47,191.27,26.374
594.68,0.165188889,167.59,171.44,191.26,26.376
597.19,0.165886111,167.57,171.4,191.24,26.379
599.68,0.166577778,167.54,171.39,191.2,26.381
602.18,0.167272222,167.55,171.4,191.21,26.381
604.68,0.167966667,167.55,171.4,191.21,26.382
607.18,0.168661111,167.56,171.41,191.25,26.379
609.7,0.169361111,167.52,171.42,191.22,26.379
612.21,0.170058333,167.49,171.43,191.22,26.379
614.72,0.170755556,167.48,171.39,191.19,26.38
617.24,0.171455556,167.49,171.41,191.21,26.379
619.76,0.172155556,167.5,171.44,191.23,26.375
622.26,0.17285,167.48,171.46,191.21,26.376
624.78,0.17355,167.49,171.42,191.23,26.375
627.28,0.174244444,167.46,171.38,191.2,26.377
629.79,0.174941667,167.46,171.37,191.21,26.377
632.31,0.175641667,167.43,171.38,191.19,26.379
634.81,0.176336111,167.44,171.42,191.18,26.379
637.32,0.177033333,167.43,171.44,191.19,26.378
639.82,0.177727778,167.42,171.41,191.2,26.38
642.33,0.178425,167.42,171.4,191.22,26.378
644.83,0.179119444,167.43,171.4,191.26,26.377
647.33,0.179813889,167.42,171.4,191.23,26.376
649.82,0.180505556,167.4,171.42,191.22,26.377
652.34,0.181205556,167.39,171.4,191.22,26.379
654.84,0.1819,167.4,171.43,191.22,26.379
657.35,0.182597222,167.38,171.42,191.24,26.379
659.86,0.183294444,167.37,171.43,191.24,26.378
662.38,0.183994444,167.35,171.4,191.28,26.375
664.9,0.184694444,167.36,171.42,191.28,26.373
667.42,0.185394444,167.36,171.41,191.28,26.372
669.93,0.186091667,167.35,171.43,191.25,26.375
672.45,0.186791667,167.34,171.4,191.23,26.375
674.95,0.187486111,167.33,171.39,191.2,26.376
677.46,0.188183333,167.34,171.39,191.25,26.372
679.97,0.188880556,167.35,171.39,191.27,26.372
682.49,0.189580556,167.35,171.39,191.32,26.372
684.99,0.190275,167.34,171.36,191.26,26.376
687.5,0.190972222,167.32,171.36,191.27,26.378
690.02,0.191672222,167.32,171.37,191.25,26.375
692.55,0.192375,167.3,171.4,191.3,26.372
695.07,0.193075,167.3,171.41,191.28,26.371
697.58,0.193772222,167.29,171.41,191.28,26.373
700.08,0.194466667,167.3,171.39,191.26,26.374
702.59,0.195163889,167.28,171.37,191.26,26.375
705.11,0.195863889,167.28,171.36,191.28,26.375
707.64,0.196566667,167.26,171.38,191.28,26.376
710.16,0.197266667,167.26,171.41,191.26,26.375
712.67,0.197963889,167.24,171.42,191.24,26.376
715.17,0.198658333,167.23,171.4,191.22,26.377
717.69,0.199358333,167.23,171.38,191.24,26.378
720.21,0.200058333,167.23,171.37,191.22,26.381
722.74,0.200761111,167.24,171.38,191.24,26.38
725.25,0.201458333,167.23,171.34,191.23,26.381
727.77,0.202158333,167.23,171.34,191.24,26.38
730.29,0.202858333,167.21,171.34,191.23,26.38
732.81,0.203558333,167.21,171.38,191.26,26.378
735.32,0.204255556,167.2,171.37,191.27,26.379
737.85,0.204958333,167.19,171.36,191.31,26.379
740.36,0.205655556,167.19,171.35,191.3,26.378
742.88,0.206355556,167.19,171.38,191.29,26.376
745.41,0.207058333,167.21,171.4,191.26,26.373
747.94,0.207761111,167.22,171.43,191.29,26.371
750.47,0.208463889,167.25,171.42,191.28,26.369
753,0.209166667,167.25,171.42,191.31,26.367
755.52,0.209866667,167.25,171.39,191.31,26.367
758.01,0.210558333,167.22,171.4,191.34,26.367
760.53,0.211258333,167.22,171.42,191.33,26.365
763.05,0.211958333,167.22,171.45,191.32,26.364
765.56,0.212655556,167.23,171.45,191.33,26.36
768.09,0.213358333,167.23,171.44,191.34,26.36
770.62,0.214061111,167.23,171.42,191.35,26.358
773.13,0.214758333,167.23,171.43,191.34,26.358
775.65,0.215458333,167.24,171.45,191.35,26.358
778.16,0.216155556,167.24,171.44,191.32,26.358
780.66,0.21685,167.22,171.47,191.34,26.357
783.18,0.21755,167.2,171.46,191.36,26.358
785.68,0.218244444,167.19,171.48,191.37,26.358
788.19,0.218941667,167.2,171.45,191.36,26.358
790.7,0.219638889,167.19,171.45,191.35,26.358
793.2,0.220333333,167.19,171.44,191.34,26.358
795.73,0.221036111,167.18,171.42,191.34,26.358
798.23,0.221730556,167.17,171.41,191.34,26.359
800.75,0.222430556,167.18,171.4,191.36,26.359
803.27,0.223130556,167.16,171.42,191.33,26.359
805.78,0.223827778,167.17,171.43,191.35,26.358
808.3,0.224527778,167.15,171.43,191.35,26.358
810.83,0.225230556,167.16,171.46,191.39,26.356
813.34,0.225927778,167.17,171.45,191.4,26.357
815.84,0.226622222,167.19,171.46,191.37,26.357
818.36,0.227322222,167.2,171.43,191.39,26.359
820.86,0.228016667,167.19,171.42,191.34,26.361
823.36,0.228711111,167.17,171.41,191.34,26.362
825.88,0.229411111,167.15,171.41,191.32,26.364
828.37,0.230102778,167.15,171.4,191.35,26.365
830.88,0.2308,167.14,171.38,191.33,26.366
833.4,0.2315,167.15,171.39,191.33,26.366
835.9,0.232194444,167.17,171.41,191.31,26.363
838.44,0.2329,167.17,171.43,191.33,26.362
840.94,0.233594444,167.18,171.42,191.32,26.362
843.45,0.234291667,167.15,171.4,191.33,26.365
846,0.235,167.14,171.41,191.34,26.365
848.49,0.235691667,167.13,171.39,191.35,26.366
851.02,0.236394444,167.13,171.41,191.35,26.364
853.53,0.237091667,167.12,171.39,191.32,26.365
856.06,0.237794444,167.08,171.4,191.32,26.364
858.57,0.238491667,167.07,171.39,191.33,26.366
861.08,0.239188889,167.09,171.39,191.36,26.365
863.59,0.239886111,167.12,171.4,191.36,26.365
866.12,0.240588889,167.14,171.42,191.36,26.362
868.65,0.241291667,167.12,171.44,191.34,26.362
871.16,0.241988889,167.12,171.43,191.32,26.36
873.66,0.242683333,167.1,171.42,191.33,26.36
876.18,0.243383333,167.11,171.41,191.38,26.353
878.7,0.244083333,167.13,171.42,191.39,26.352
881.21,0.244780556,167.13,171.43,191.41,26.351
883.73,0.245480556,167.14,171.47,191.41,26.351
886.25,0.246180556,167.13,171.47,191.41,26.351
888.77,0.246880556,167.16,171.47,191.42,26.35
891.3,0.247583333,167.17,171.45,191.39,26.35
893.82,0.248283333,167.17,171.46,191.43,26.345
896.33,0.248980556,167.17,171.47,191.42,26.345
898.85,0.249680556,167.17,171.48,191.45,26.345
901.36,0.250377778,167.16,171.47,191.42,26.346
903.89,0.251080556,167.16,171.48,191.41,26.342
906.39,0.251775,167.13,171.45,191.39,26.344
908.9,0.252472222,167.14,171.45,191.42,26.345
911.42,0.253172222,167.13,171.43,191.41,26.346
913.92,0.253866667,167.15,171.43,191.42,26.346
916.43,0.254563889,167.14,171.45,191.42,26.346
918.93,0.255258333,167.12,171.46,191.45,26.346
921.43,0.255952778,167.11,171.47,191.45,26.346
923.95,0.256652778,167.12,171.45,191.43,26.346
926.46,0.25735,167.1,171.44,191.39,26.349
928.99,0.258052778,167.1,171.44,191.39,26.347
931.5,0.25875,167.07,171.44,191.39,26.349
934.03,0.259452778,167.1,171.44,191.41,26.347
936.55,0.260152778,167.11,171.42,191.41,26.348
939.08,0.260855556,167.12,171.41,191.39,26.347
941.6,0.261555556,167.09,171.4,191.37,26.349
944.11,0.262252778,167.1,171.4,191.36,26.35
946.63,0.262952778,167.11,171.41,191.38,26.349
949.14,0.26365,167.14,171.43,191.39,26.346
951.64,0.264344444,167.15,171.43,191.4,26.348
954.16,0.265044444,167.15,171.42,191.37,26.35
956.68,0.265744444,167.15,171.39,191.36,26.353
959.21,0.266447222,167.15,171.4,191.41,26.347
961.72,0.267144444,167.18,171.4,191.41,26.346
964.23,0.267841667,167.19,171.4,191.39,26.349
966.75,0.268541667,167.23,171.38,191.35,26.35
969.27,0.269241667,167.24,171.38,191.36,26.35
971.81,0.269947222,167.27,171.4,191.39,26.345
974.34,0.27065,167.27,171.4,191.39,26.346
976.85,0.271347222,167.26,171.41,191.37,26.346
979.36,0.272044444,167.26,171.39,191.35,26.35
981.88,0.272744444,167.26,171.41,191.37,26.348
984.42,0.27345,167.28,171.41,191.37,26.347
986.94,0.27415,167.28,171.41,191.38,26.344
989.44,0.274844444,167.26,171.4,191.36,26.347
991.94,0.275538889,167.23,171.39,191.36,26.348
994.46,0.276238889,167.22,171.39,191.34,26.349
996.97,0.276936111,167.22,171.38,191.35,26.347
999.51,0.277641667,167.23,171.39,191.35,26.346
1002.02,0.278338889,167.24,171.41,191.35,26.346
1004.53,0.279036111,167.24,171.4,191.35,26.346
1007.03,0.279730556,167.22,171.4,191.34,26.347
1009.54,0.280427778,167.21,171.39,191.35,26.347
1012.06,0.281127778,167.2,171.41,191.35,26.347
1014.56,0.281822222,167.2,171.4,191.37,26.345
1017.08,0.282522222,167.2,171.4,191.38,26.345
1019.6,0.283222222,167.18,171.4,191.39,26.343
1022.1,0.283916667,167.16,171.41,191.38,26.345
1024.6,0.284611111,167.15,171.41,191.36,26.346
1027.11,0.285308333,167.14,171.42,191.36,26.349
1029.6,0.286,167.15,171.41,191.36,26.35
1032.12,0.2867,167.13,171.37,191.35,26.351
1034.62,0.287394444,167.13,171.35,191.32,26.351
1037.13,0.288091667,167.12,171.35,191.3,26.35
1039.63,0.288786111,167.12,171.36,191.31,26.35
1042.16,0.289488889,167.1,171.36,191.32,26.349
1044.67,0.290186111,167.09,171.37,191.31,26.349
1047.21,0.290891667,167.1,171.37,191.32,26.346
1049.72,0.291588889,167.11,171.38,191.31,26.348
1052.27,0.292297222,167.1,171.37,191.32,26.348
1054.8,0.293,167.08,171.35,191.3,26.349
1057.31,0.293697222,167.08,171.33,191.31,26.348
1059.84,0.2944,167.08,171.34,191.34,26.346
1062.35,0.295097222,167.04,171.35,191.35,26.348
1064.86,0.295794444,167.02,171.36,191.33,26.349
1067.37,0.296491667,167.02,171.34,191.32,26.351
1069.88,0.297188889,167.01,171.35,191.3,26.35
1072.42,0.297894444,166.99,171.36,191.29,26.349
1074.95,0.298597222,166.97,171.38,191.27,26.346
1077.45,0.299291667,166.96,171.38,191.28,26.345
1079.96,0.299988889,166.97,171.37,191.31,26.344
1082.47,0.300686111,166.95,171.34,191.32,26.347
1084.99,0.301386111,166.95,171.32,191.32,26.349
1087.51,0.302086111,166.92,171.32,191.28,26.348
1090.02,0.302783333,166.9,171.32,191.27,26.347
1092.53,0.303480556,166.89,171.34,191.28,26.345
1095.05,0.304180556,166.88,171.35,191.31,26.345
1097.57,0.304880556,166.86,171.37,191.32,26.346
1100.09,0.305580556,166.85,171.36,191.35,26.345
1102.59,0.306275,166.84,171.36,191.33,26.345
1105.11,0.306975,166.84,171.33,191.31,26.345
1107.62,0.307672222,166.82,171.34,191.31,26.347
1110.16,0.308377778,166.81,171.32,191.33,26.345
1112.7,0.309083333,166.8,171.35,191.34,26.344
1115.21,0.309780556,166.81,171.35,191.32,26.344
1117.72,0.310477778,166.79,171.35,191.3,26.347
1120.24,0.311177778,166.76,171.33,191.3,26.348
1122.74,0.311872222,166.74,171.32,191.28,26.349
1125.26,0.312572222,166.73,171.35,191.29,26.346
1127.79,0.313275,166.74,171.35,191.3,26.345
1130.32,0.313977778,166.75,171.36,191.34,26.342
1132.84,0.314677778,166.74,171.34,191.35,26.342
1135.36,0.315377778,166.74,171.34,191.37,26.342
1137.87,0.316075,166.73,171.35,191.34,26.343
1140.39,0.316775,166.72,171.34,191.33,26.343
1142.92,0.317477778,166.69,171.33,191.29,26.346
1145.43,0.318175,166.68,171.32,191.27,26.346
1147.95,0.318875,166.69,171.33,191.28,26.345
1150.46,0.319572222,166.71,171.33,191.31,26.344
1152.97,0.320269444,166.69,171.33,191.34,26.344
1155.49,0.320969444,166.67,171.32,191.32,26.344
1158,0.321666667,166.66,171.33,191.33,26.342
1160.5,0.322361111,166.64,171.33,191.31,26.343
1163.01,0.323058333,166.61,171.33,191.3,26.345
1165.52,0.323755556,166.59,171.3,191.27,26.348
1168.03,0.324452778,166.6,171.3,191.26,26.346
1170.55,0.325152778,166.59,171.3,191.27,26.345
1173.06,0.32585,166.58,171.31,191.29,26.342
1175.58,0.32655,166.56,171.3,191.3,26.342
1178.14,0.327261111,166.56,171.31,191.3,26.339
1180.65,0.327958333,166.54,171.31,191.31,26.34
1183.15,0.328652778,166.54,171.31,191.31,26.339
1185.66,0.32935,166.52,171.28,191.32,26.341
1188.16,0.330044444,166.52,171.28,191.33,26.341
1190.68,0.330744444,166.51,171.3,191.33,26.34
1193.18,0.331438889,166.49,171.33,191.31,26.34
1195.69,0.332136111,166.47,171.35,191.32,26.338
1198.23,0.332841667,166.46,171.36,191.35,26.337
1200.76,0.333544444,166.46,171.37,191.38,26.333
1203.29,0.334247222,166.46,171.37,191.4,26.33
1205.81,0.334947222,166.46,171.36,191.37,26.329
1208.34,0.33565,166.44,171.35,191.36,26.33
1210.84,0.336344444,166.41,171.34,191.34,26.336
1213.36,0.337044444,166.39,171.33,191.34,26.336
1215.87,0.337741667,166.38,171.36,191.34,26.337
1218.38,0.338438889,166.37,171.37,191.35,26.334
1220.9,0.339138889,166.37,171.36,191.35,26.334
1223.43,0.339841667,166.35,171.35,191.32,26.332
1225.96,0.340544444,166.32,171.31,191.29,26.333
1228.45,0.341236111,166.29,171.34,191.3,26.333
1230.95,0.341930556,166.28,171.32,191.3,26.336
1233.48,0.342633333,166.28,171.33,191.32,26.335
1235.97,0.343325,166.24,171.29,191.31,26.337
1238.49,0.344025,166.2,171.3,191.31,26.337
1241.01,0.344725,166.18,171.31,191.28,26.337
1243.53,0.345425,166.18,171.32,191.29,26.338
1246.05,0.346125,166.16,171.33,191.3,26.338
1248.58,0.346827778,166.14,171.31,191.29,26.339
1251.1,0.347527778,166.1,171.3,191.29,26.34
1253.62,0.348227778,166.13,171.31,191.3,26.337
1256.13,0.348925,166.1,171.34,191.28,26.338
1258.65,0.349625,166.11,171.32,191.27,26.336
1261.17,0.350325,166.08,171.29,191.25,26.338
1263.69,0.351025,166.07,171.28,191.3,26.337
1266.19,0.351719444,166.09,171.29,191.3,26.336
1268.71,0.352419444,166.05,171.3,191.32,26.336
1271.2,0.353111111,166.02,171.29,191.3,26.337
1273.7,0.353805556,165.98,171.27,191.3,26.339
1276.23,0.354508333,165.98,171.27,191.27,26.339
1278.77,0.355213889,166,171.28,191.27,26.334
1281.28,0.355911111,166.01,171.3,191.3,26.334
1283.8,0.356611111,166.01,171.32,191.3,26.332
1286.35,0.357319444,165.98,171.33,191.31,26.331
1288.86,0.358016667,165.98,171.31,191.32,26.328
1291.41,0.358725,165.98,171.29,191.31,26.328
1293.92,0.359422222,165.96,171.27,191.3,26.332
1296.42,0.360116667,165.95,171.31,191.29,26.332
1298.92,0.360811111,165.92,171.3,191.31,26.333
1301.45,0.361513889,165.93,171.32,191.31,26.329
1303.97,0.362213889,165.92,171.32,191.32,26.328
1306.5,0.362916667,165.94,171.34,191.36,26.327
1309.02,0.363616667,165.93,171.34,191.36,26.326
1311.53,0.364313889,165.91,171.34,191.34,26.325
1314.04,0.365011111,165.9,171.3,191.3,26.326
1316.54,0.365705556,165.88,171.33,191.31,26.327
1319.06,0.366405556,165.89,171.32,191.32,26.329
1321.58,0.367105556,165.88,171.37,191.33,26.325
1324.1,0.367805556,165.88,171.34,191.29,26.325
1326.63,0.368508333,165.87,171.33,191.31,26.322
1329.13,0.369202778,165.88,171.29,191.33,26.323
1331.65,0.369902778,165.88,171.3,191.36,26.322
1334.15,0.370597222,165.85,171.27,191.34,26.327
1336.67,0.371297222,165.84,171.3,191.33,26.326
1339.19,0.371997222,165.82,171.3,191.31,26.327
1341.7,0.372694444,165.84,171.33,191.31,26.324
1344.21,0.373391667,165.83,171.31,191.3,26.327
