#--- Experiment --------------------------------------------------------------------------
#Ostracods-trial6-dark-newbox-1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#AHALVONIK-PC
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-PRO [A] FSPRO-4 SN:24100008 UiD:2411E50859672118 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC7-523-205 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	11/14/2025	12/31/2000	20.987	52.300	0.804000	0.096000	4000	-0.082000	0.969000	0.584000	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.167	26.642	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (µmol/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
16-11-2025	18:09:13.562	4.679	205.323	21.734	526	0	OK	16-11-2025	18:09:13.562	4.679	25.543	OK	16-11-2025	18:09:13.562	4.679	1011	OK
16-11-2025	18:09:18.562	9.680	205.333	21.734	526	0	OK	16-11-2025	18:09:18.562	9.680	25.541	OK	16-11-2025	18:09:18.562	9.680	1011	OK
16-11-2025	18:09:23.563	14.681	205.144	21.744	527	0	OK	16-11-2025	18:09:23.563	14.681	25.541	OK	16-11-2025	18:09:23.563	14.681	1011	OK
16-11-2025	18:09:28.561	19.678	204.982	21.752	527	0	OK	16-11-2025	18:09:28.561	19.678	25.543	OK	16-11-2025	18:09:28.561	19.678	1011	OK
16-11-2025	18:09:33.562	24.679	205.182	21.742	527	0	OK	16-11-2025	18:09:33.562	24.679	25.541	OK	16-11-2025	18:09:33.562	24.679	1011	OK
16-11-2025	18:09:38.563	29.681	205.063	21.748	527	0	OK	16-11-2025	18:09:38.563	29.681	25.542	OK	16-11-2025	18:09:38.563	29.681	1011	OK
16-11-2025	18:09:43.562	34.679	205.009	21.752	527	1	OK	16-11-2025	18:09:43.562	34.679	25.538	OK	16-11-2025	18:09:43.562	34.679	1011	OK
16-11-2025	18:09:48.560	39.678	204.764	21.763	527	0	OK	16-11-2025	18:09:48.560	39.678	25.545	OK	16-11-2025	18:09:48.560	39.678	1011	OK
16-11-2025	18:09:53.560	44.677	204.667	21.769	527	0	OK	16-11-2025	18:09:53.560	44.677	25.542	OK	16-11-2025	18:09:53.560	44.677	1011	OK
16-11-2025	18:09:58.560	49.678	204.675	21.768	528	0	OK	16-11-2025	18:09:58.560	49.678	25.544	OK	16-11-2025	18:09:58.560	49.678	1011	OK
16-11-2025	18:10:03.559	54.677	204.406	21.782	528	0	OK	16-11-2025	18:10:03.559	54.677	25.545	OK	16-11-2025	18:10:03.559	54.677	1011	OK
16-11-2025	18:10:08.560	59.677	204.251	21.790	528	1	OK	16-11-2025	18:10:08.560	59.677	25.546	OK	16-11-2025	18:10:08.560	59.677	1011	OK
16-11-2025	18:10:13.559	64.677	204.471	21.778	528	0	OK	16-11-2025	18:10:13.559	64.677	25.547	OK	16-11-2025	18:10:13.559	64.677	1011	OK
16-11-2025	18:10:18.561	69.679	204.326	21.786	528	0	OK	16-11-2025	18:10:18.561	69.679	25.546	OK	16-11-2025	18:10:18.561	69.679	1011	OK
16-11-2025	18:10:23.564	74.682	204.425	21.781	528	0	OK	16-11-2025	18:10:23.564	74.682	25.545	OK	16-11-2025	18:10:23.564	74.682	1011	OK
