#--- Experiment --------------------------------------------------------------------------
#Ostracods-trial6-dark-newbox-1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#AHALVONIK-PC
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-PRO [A] FSPRO-4 SN:24100008 UiD:2411E50859672118 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - SC7-523-205 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	11/14/2025	12/31/2000	20.572	52.300	0.804000	0.096000	4000	-0.082000	0.969000	0.584000	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.296	26.641	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (µmol/L) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
16-11-2025	18:09:13.704	4.822	191.741	22.056	336	0	OK	16-11-2025	18:09:13.704	4.822	25.543	OK	16-11-2025	18:09:13.704	4.822	1011	OK
16-11-2025	18:09:18.720	9.838	191.663	22.061	336	0	OK	16-11-2025	18:09:18.720	9.838	25.541	OK	16-11-2025	18:09:18.720	9.838	1011	OK
16-11-2025	18:09:23.722	14.840	191.645	22.062	336	0	OK	16-11-2025	18:09:23.722	14.840	25.541	OK	16-11-2025	18:09:23.722	14.840	1011	OK
16-11-2025	18:09:28.703	19.821	191.438	22.073	336	0	OK	16-11-2025	18:09:28.703	19.821	25.544	OK	16-11-2025	18:09:28.703	19.821	1011	OK
16-11-2025	18:09:33.706	24.824	191.190	22.088	336	0	OK	16-11-2025	18:09:33.706	24.824	25.541	OK	16-11-2025	18:09:33.706	24.824	1011	OK
16-11-2025	18:09:38.709	29.826	190.940	22.102	336	0	OK	16-11-2025	18:09:38.709	29.826	25.542	OK	16-11-2025	18:09:38.709	29.826	1011	OK
16-11-2025	18:09:43.706	34.824	190.872	22.107	336	0	OK	16-11-2025	18:09:43.706	34.824	25.538	OK	16-11-2025	18:09:43.706	34.824	1011	OK
16-11-2025	18:09:48.703	39.820	190.755	22.112	337	0	OK	16-11-2025	18:09:48.703	39.820	25.544	OK	16-11-2025	18:09:48.703	39.820	1011	OK
16-11-2025	18:09:53.704	44.822	190.491	22.128	336	0	OK	16-11-2025	18:09:53.704	44.822	25.541	OK	16-11-2025	18:09:53.704	44.822	1011	OK
16-11-2025	18:09:58.704	49.821	190.668	22.117	337	0	OK	16-11-2025	18:09:58.704	49.821	25.544	OK	16-11-2025	18:09:58.704	49.821	1011	OK
16-11-2025	18:10:03.706	54.823	190.454	22.129	337	0	OK	16-11-2025	18:10:03.706	54.823	25.545	OK	16-11-2025	18:10:03.706	54.823	1011	OK
16-11-2025	18:10:08.705	59.822	190.270	22.139	337	0	OK	16-11-2025	18:10:08.705	59.822	25.547	OK	16-11-2025	18:10:08.705	59.822	1011	OK
16-11-2025	18:10:13.701	64.818	190.270	22.139	337	0	OK	16-11-2025	18:10:13.701	64.818	25.547	OK	16-11-2025	18:10:13.701	64.818	1011	OK
16-11-2025	18:10:18.706	69.824	189.996	22.155	337	0	OK	16-11-2025	18:10:18.706	69.824	25.546	OK	16-11-2025	18:10:18.706	69.824	1011	OK
16-11-2025	18:10:23.709	74.827	190.071	22.151	337	0	OK	16-11-2025	18:10:23.709	74.827	25.545	OK	16-11-2025	18:10:23.709	74.827	1011	OK
16-11-2025	18:10:28.702	79.820	189.793	22.167	337	0	OK	16-11-2025	18:10:28.702	79.820	25.545	OK	16-11-2025	18:10:28.702	79.820	1011	OK
16-11-2025	18:10:33.704	84.821	189.867	22.163	337	0	OK	16-11-2025	18:10:33.704	84.821	25.544	OK	16-11-2025	18:10:33.704	84.821	1011	OK
16-11-2025	18:10:38.705	89.822	189.914	22.160	337	0	OK	16-11-2025	18:10:38.705	89.822	25.545	OK	16-11-2025	18:10:38.705	89.822	1011	OK
16-11-2025	18:10:43.704	94.821	189.822	22.167	337	0	OK	16-11-2025	18:10:43.704	94.821	25.539	OK	16-11-2025	18:10:43.704	94.821	1011	OK
16-11-2025	18:10:48.705	99.823	189.547	22.182	337	0	OK	16-11-2025	18:10:48.705	99.823	25.542	OK	16-11-2025	18:10:48.705	99.823	1011	OK
16-11-2025	18:10:53.704	104.821	189.624	22.177	337	0	OK	16-11-2025	18:10:53.704	104.821	25.544	OK	16-11-2025	18:10:53.704	104.821	1011	OK
16-11-2025	18:10:58.704	109.822	189.572	22.180	337	0	OK	16-11-2025	18:10:58.704	109.822	25.544	OK	16-11-2025	18:10:58.704	109.822	1011	OK
16-11-2025	18:11:03.706	114.823	189.577	22.180	337	0	OK	16-11-2025	18:11:03.706	114.823	25.543	OK	16-11-2025	18:11:03.706	114.823	1011	OK
16-11-2025	18:11:08.720	119.837	189.473	22.186	337	0	OK	16-11-2025	18:11:08.720	119.837	25.543	OK	16-11-2025	18:11:08.720	119.837	1011	OK
16-11-2025	18:11:13.628	124.746	189.325	22.194	337	0	OK	16-11-2025	18:11:13.628	124.746	25.545	OK	16-11-2025	18:11:13.628	124.746	1011	OK
16-11-2025	18:11:18.708	129.826	189.404	22.190	337	0	OK	16-11-2025	18:11:18.708	129.826	25.543	OK	16-11-2025	18:11:18.708	129.826	1011	OK
16-11-2025	18:11:23.702	134.819	189.416	22.189	337	0	OK	16-11-2025	18:11:23.702	134.819	25.544	OK	16-11-2025	18:11:23.702	134.819	1011	OK
16-11-2025	18:11:28.718	139.836	189.305	22.196	337	0	OK	16-11-2025	18:11:28.718	139.836	25.542	OK	16-11-2025	18:11:28.718	139.836	1011	OK
16-11-2025	18:11:33.702	144.819	189.387	22.191	337	0	OK	16-11-2025	18:11:33.702	144.819	25.543	OK	16-11-2025	18:11:33.702	144.819	1011	OK
16-11-2025	18:11:38.701	149.819	189.243	22.199	337	0	OK	16-11-2025	18:11:38.701	149.819	25.544	OK	16-11-2025	18:11:38.701	149.819	1011	OK
16-11-2025	18:11:43.701	154.819	189.122	22.206	337	0	OK	16-11-2025	18:11:43.701	154.819	25.544	OK	16-11-2025	18:11:43.701	154.819	1011	OK
16-11-2025	18:11:48.700	159.818	189.083	22.208	337	0	OK	16-11-2025	18:11:48.700	159.818	25.545	OK	16-11-2025	18:11:48.700	159.818	1011	OK
16-11-2025	18:11:53.699	164.817	189.157	22.204	337	0	OK	16-11-2025	18:11:53.699	164.817	25.544	OK	16-11-2025	18:11:53.699	164.817	1011	OK
16-11-2025	18:11:58.703	169.821	189.061	22.209	337	0	OK	16-11-2025	18:11:58.703	169.821	25.546	OK	16-11-2025	18:11:58.703	169.821	1011	OK
16-11-2025	18:12:03.700	174.818	189.090	22.207	337	0	OK	16-11-2025	18:12:03.700	174.818	25.547	OK	16-11-2025	18:12:03.700	174.818	1011	OK
16-11-2025	18:12:08.700	179.817	188.959	22.214	337	0	OK	16-11-2025	18:12:08.700	179.817	25.549	OK	16-11-2025	18:12:08.700	179.817	1011	OK
16-11-2025	18:12:13.717	184.835	189.100	22.207	337	0	OK	16-11-2025	18:12:13.717	184.835	25.545	OK	16-11-2025	18:12:13.717	184.835	1011	OK
16-11-2025	18:12:18.698	189.815	188.632	22.233	337	0	OK	16-11-2025	18:12:18.698	189.815	25.549	OK	16-11-2025	18:12:18.698	189.815	1011	OK
16-11-2025	18:12:23.702	194.820	188.844	22.221	337	0	OK	16-11-2025	18:12:23.702	194.820	25.548	OK	16-11-2025	18:12:23.702	194.820	1011	OK
16-11-2025	18:12:28.699	199.816	188.804	22.223	337	0	OK	16-11-2025	18:12:28.699	199.816	25.549	OK	16-11-2025	18:12:28.699	199.816	1011	OK
16-11-2025	18:12:33.703	204.821	188.728	22.228	337	0	OK	16-11-2025	18:12:33.703	204.821	25.547	OK	16-11-2025	18:12:33.703	204.821	1011	OK
16-11-2025	18:12:38.701	209.818	188.794	22.225	337	0	OK	16-11-2025	18:12:38.701	209.818	25.544	OK	16-11-2025	18:12:38.701	209.818	1011	OK
16-11-2025	18:12:43.714	214.831	188.762	22.226	337	0	OK	16-11-2025	18:12:43.714	214.831	25.547	OK	16-11-2025	18:12:43.714	214.831	1011	OK
