#--- Experiment --------------------------------------------------------------------------
#Ostracods-trial7-light-newbox-
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#AHALVONIK-PC
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-PRO [A] FSPRO-4 SN:24100008 UiD:2411E50859672118 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC7-523-205 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	11/14/2025	12/31/2000	20.987	52.300	0.804000	0.096000	4000	-0.082000	0.969000	0.584000	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.167	26.642	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (µmol/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
17-11-2025	08:26:45.907	0.917	208.749	21.404	499	0	OK	17-11-2025	08:26:45.907	0.917	26.084	OK	17-11-2025	08:26:45.907	0.917	1015	OK
17-11-2025	08:26:50.909	5.919	208.745	21.405	499	0	OK	17-11-2025	08:26:50.909	5.919	26.081	OK	17-11-2025	08:26:50.909	5.919	1015	OK
17-11-2025	08:26:55.912	10.922	208.898	21.396	499	0	OK	17-11-2025	08:26:55.912	10.922	26.085	OK	17-11-2025	08:26:55.912	10.922	1015	OK
17-11-2025	08:27:00.910	15.920	208.712	21.407	499	0	OK	17-11-2025	08:27:00.910	15.920	26.080	OK	17-11-2025	08:27:00.910	15.920	1015	OK
17-11-2025	08:27:05.991	21.001	208.842	21.400	499	0	OK	17-11-2025	08:27:05.991	21.001	26.081	OK	17-11-2025	08:27:05.991	21.001	1015	OK
17-11-2025	08:27:10.914	25.924	209.013	21.392	499	0	OK	17-11-2025	08:27:10.914	25.924	26.078	OK	17-11-2025	08:27:10.914	25.924	1015	OK
17-11-2025	08:27:16.002	31.012	208.751	21.405	499	0	OK	17-11-2025	08:27:16.002	31.012	26.080	OK	17-11-2025	08:27:16.002	31.012	1015	OK
17-11-2025	08:27:21.062	36.072	208.577	21.414	499	0	OK	17-11-2025	08:27:21.062	36.072	26.080	OK	17-11-2025	08:27:21.062	36.072	1015	OK
17-11-2025	08:27:26.060	41.070	208.847	21.400	499	0	OK	17-11-2025	08:27:26.060	41.070	26.080	OK	17-11-2025	08:27:26.060	41.070	1015	OK
17-11-2025	08:27:31.061	46.071	208.689	21.409	499	1	OK	17-11-2025	08:27:31.061	46.071	26.077	OK	17-11-2025	08:27:31.061	46.071	1015	OK
17-11-2025	08:27:36.063	51.073	208.939	21.395	499	0	OK	17-11-2025	08:27:36.063	51.073	26.081	OK	17-11-2025	08:27:36.063	51.073	1015	OK
17-11-2025	08:27:41.063	56.073	208.861	21.399	499	0	OK	17-11-2025	08:27:41.063	56.073	26.081	OK	17-11-2025	08:27:41.063	56.073	1015	OK
17-11-2025	08:27:46.062	61.072	208.726	21.406	499	0	OK	17-11-2025	08:27:46.062	61.072	26.081	OK	17-11-2025	08:27:46.062	61.072	1015	OK
17-11-2025	08:27:50.999	66.009	208.601	21.413	499	0	OK	17-11-2025	08:27:50.999	66.009	26.079	OK	17-11-2025	08:27:50.999	66.009	1015	OK
17-11-2025	08:27:55.986	70.996	208.814	21.402	499	1	OK	17-11-2025	08:27:55.986	70.996	26.079	OK	17-11-2025	08:27:55.986	70.996	1015	OK
